customer_id,snapshot_date,customer_type,gender,primary_channel,total_views_7d,add_to_cart_7d,purchase_7d,recency_days,orders_30d,orders_90d,orders_365d,revenue_30d,revenue_90d,revenue_365d,aov_90d,channel_web_orders_90d,channel_store_orders_90d,channel_marketplace_orders_90d,avg_discount_rate_90d,discounted_line_ratio_90d,interest_top_category_90d,top_category_share_90d,unique_categories_90d,unique_products_90d,category_mix_entropy_90d,tickets_30d,open_tickets,avg_resolution_time_hours_90d,csat_avg_90d,churn_label_30d,future_revenue_6m,future_revenue_12m,segment_hint
cust_975055ed5f30,2025-08-21,retail,male,web,41,4,1,37,1,2,8,64616.0,157244.07,488560.89,78622.04,2,0,0,0.3817,0.3584,Chưa rõ,0.5618,2,7,0.3037,0,0,15.46,4.11,0,192574.36,948989.53,Regular
cust_4e4c25de2c86,2025-09-28,retail,other,web,36,2,1,71,0,1,2,430453.05,1573581.16,5220596.19,1573581.16,1,0,0,0.3113,0.4777,Chưa rõ,0.4953,2,3,0.3498,2,0,9.43,4.1,0,3185440.69,10086791.61,At-risk Dormant
cust_f019666c8f23,2025-03-14,vip,male,store,18,1,0,56,2,3,9,694262.47,996656.11,4180782.63,332218.7,0,3,0,0.2533,0.5078,Chưa rõ,0.5869,5,7,0.6649,0,0,15.24,2.73,1,423311.6,4113698.83,Regular
cust_8b9eb3d026c9,2025-08-20,retail,female,store,22,1,1,68,1,3,6,260895.02,391290.63,1547379.26,130430.21,0,3,0,0.3098,0.3276,Chưa rõ,0.3833,3,9,0.6775,1,1,68.62,2.86,1,334087.24,890931.95,At-risk Dormant
cust_c5ff8bdca9e7,2025-03-19,unknown,female,web,21,2,0,12,1,3,7,426287.46,1265566.45,4899044.29,421855.48,3,0,0,0.3255,0.7893,Chưa rõ,0.5454,4,10,0.6302,0,0,11.86,4.2,0,1443206.83,13015937.71,Regular
cust_8962d2b854af,2025-11-28,retail,male,web,37,3,1,18,1,2,4,55504.46,157728.71,516507.28,78864.35,1,1,0,0.3133,0.8796,Chưa rõ,0.6472,1,6,0.0,0,0,12.22,4.64,0,183469.58,550649.96,Regular
cust_bbc82df82bdd,2025-07-22,retail,female,web,34,5,1,25,1,2,9,318401.33,619226.44,2168493.54,309613.22,2,0,0,0.3,0.3806,Chưa rõ,0.6504,2,6,0.2424,0,0,36.03,3.79,0,630917.13,3690541.59,Regular
cust_b6b2c32ad899,2025-10-28,retail,male,web,31,4,0,124,0,1,2,1067246.63,1609278.68,13534219.83,1609278.68,1,0,0,0.3259,0.2821,Chưa rõ,0.8822,2,4,0.0816,1,1,81.69,2.89,1,1076185.14,8786786.08,At-risk Dormant
cust_47811a1ca1f8,2025-11-24,vip,female,web,37,4,0,37,0,1,3,137570.84,389399.07,891912.11,389399.07,1,0,0,0.266,0.3375,Chưa rõ,0.3347,1,2,0.0,0,0,13.01,4.77,0,702736.78,1262682.0,New / One-time
cust_f58704d1dbf4,2025-04-18,retail,female,web,23,1,1,26,1,3,7,173032.39,419194.89,1083726.98,139731.63,3,0,0,0.366,0.6028,Chưa rõ,0.2928,4,7,0.9805,1,0,1.46,4.68,0,878164.62,2512307.73,Regular
cust_1577a31d83de,2025-06-28,retail,male,web,30,3,0,1,2,3,8,74420.14,113487.79,289197.15,37829.26,3,0,0,0.2622,0.5883,Chưa rõ,0.711,4,10,0.4006,0,0,38.3,3.65,0,233032.41,462468.96,Regular
cust_5f64a0096ca7,2025-09-22,retail,female,web,22,2,0,110,0,1,3,40235.0,72414.54,513774.98,72414.54,1,0,0,0.3075,0.4527,Chưa rõ,0.5984,1,4,0.0,2,0,57.89,3.1,1,62401.55,404009.23,At-risk Dormant
cust_d7a8f5ce4bd2,2026-02-07,retail,male,web,45,6,1,3,2,3,5,400190.42,623958.07,2213811.88,207986.02,3,0,0,0.3102,0.7953,Chưa rõ,0.7862,4,8,0.2964,0,0,14.26,4.24,0,1071437.19,3830697.64,Regular
cust_b85dade09136,2025-09-04,retail,male,web,32,3,0,66,0,1,4,250092.43,538105.4,1260588.73,538105.4,1,0,0,0.3705,0.5015,Chưa rõ,0.15,3,3,0.9338,0,0,29.54,3.07,1,258043.96,996516.85,At-risk Dormant
cust_2a7d4060962b,2026-03-07,retail,other,web,19,3,0,66,0,1,5,82408.32,125091.45,648514.87,125091.45,1,0,0,0.3543,0.6323,Chưa rõ,0.5922,1,3,0.0,1,0,17.84,5.0,0,129266.86,1795600.57,At-risk Dormant
cust_8ad1d5f1e454,2025-07-26,retail,male,store,36,2,0,1,2,3,7,82804.35,180908.13,1383460.46,60302.71,1,2,0,0.3714,0.8609,Chưa rõ,0.4443,1,7,0.0,0,0,22.85,4.15,0,290498.57,3693802.45,Regular
cust_3a68c501e966,2025-02-25,retail,female,web,17,2,0,25,1,1,5,1422325.76,2100132.51,5175529.5,2100132.51,1,0,0,0.2309,0.2991,Chưa rõ,0.6276,3,4,0.4091,0,0,17.67,3.51,0,3702044.03,10107533.24,Regular
cust_b0db9980333a,2025-10-02,vip,female,web,27,3,1,97,1,2,7,566922.49,786018.58,2066738.29,393009.29,2,0,0,0.4083,0.4076,Chưa rõ,0.6374,2,4,0.2514,0,0,53.24,4.03,1,717730.39,2475002.52,At-risk Dormant
cust_d61a35f95f9e,2025-01-25,retail,female,web,26,4,3,11,2,3,5,134827.41,209937.01,505617.7,69979.0,3,0,0,0.2483,0.4461,Chưa rõ,0.5997,3,10,0.4397,0,0,1.0,4.16,0,259325.2,719891.03,Regular
cust_14dd269c40f4,2025-06-14,retail,female,web,20,3,0,100,0,1,5,259444.2,665304.95,3179883.4,665304.95,1,0,0,0.3746,0.9297,Chưa rõ,0.2544,3,3,0.8191,0,0,63.74,2.93,1,316012.14,1821742.28,At-risk Dormant
cust_21631fe3cd36,2025-05-22,vip,female,marketplace,33,2,0,1,2,3,5,347658.09,574290.73,2029184.22,191430.24,1,0,2,0.2867,0.5539,Chưa rõ,0.3127,3,9,0.755,1,1,17.93,4.77,0,698739.52,5078895.75,Regular
cust_5a31f1d2a165,2025-09-21,retail,female,store,28,4,0,81,1,3,7,48313.47,83653.74,417991.25,27884.58,0,3,0,0.4154,0.6131,Chưa rõ,0.4312,4,10,0.7885,0,0,31.83,2.97,1,38854.39,461942.71,At-risk Dormant
cust_0aec83445b10,2025-07-30,unknown,female,web,19,2,0,141,0,1,7,46261.24,73084.4,520871.71,73084.4,1,0,0,0.326,0.6455,Chưa rõ,0.4762,3,3,0.5754,0,0,80.58,3.15,1,32414.85,303605.88,At-risk Dormant
cust_5eae462b5972,2025-04-30,retail,female,web,13,1,0,102,0,1,5,83017.78,174186.5,827681.66,174186.5,1,0,0,0.3831,0.6687,Chưa rõ,0.2967,5,2,1.1319,1,1,24.65,2.64,1,81476.73,975541.97,At-risk Dormant
cust_c7ba866b0dc0,2025-10-11,vip,female,web,34,5,2,8,1,2,4,1880130.88,2955865.98,6600794.35,1477932.99,1,0,1,0.3679,1.0,Chưa rõ,0.8408,2,4,0.1104,4,0,25.77,4.24,0,5926803.81,15383616.94,Regular
cust_ad51af1576ae,2025-05-20,retail,female,web,24,3,1,93,1,2,6,81798.74,109977.57,308315.49,54988.78,2,0,0,0.3734,0.5676,Chưa rõ,0.6202,3,4,0.4172,2,0,38.56,3.34,1,97335.44,399057.19,At-risk Dormant
cust_919478ee7fde,2025-06-20,retail,female,web,16,2,1,121,1,1,2,192762.79,334554.05,1487494.68,334554.05,1,0,0,0.2812,0.398,Chưa rõ,0.483,2,2,0.3584,0,0,35.99,2.92,1,216858.02,2118231.34,At-risk Dormant
cust_f1d93a7f2ca6,2025-10-17,retail,female,web,29,2,0,1,1,2,7,41481.39,58936.13,169181.34,29468.07,2,0,0,0.1996,0.7292,Chưa rõ,0.15,6,7,1.523,0,0,15.36,3.81,0,108847.0,351701.16,Regular
cust_a63a51a3d286,2025-06-17,retail,female,store,35,2,1,1,2,6,12,109666.03,200806.46,515345.06,33467.74,0,5,1,0.287,0.5648,Chưa rõ,0.2954,2,21,0.4884,0,0,17.78,4.92,0,241957.35,832831.58,Loyal Budget
cust_92eaa9093aef,2025-07-28,retail,male,web,34,3,1,39,1,3,6,92064.56,175245.17,851580.74,58415.06,3,0,0,0.2705,0.7619,Chưa rõ,0.3092,2,11,0.4788,0,0,28.87,3.44,0,282667.46,1288057.94,Regular
cust_a9bdc1524d81,2025-04-12,retail,female,web,24,3,1,1,1,2,6,80547.25,111443.24,981273.96,55721.62,2,0,0,0.2947,0.5087,Chưa rõ,0.7967,3,7,0.2233,1,0,8.89,3.56,0,188155.49,2348671.14,Regular
cust_03b40d0ca6fe,2025-04-20,retail,male,web,22,3,0,70,1,3,7,1140425.4,1664428.93,6319406.71,554809.64,2,1,0,0.3492,0.2675,Chưa rõ,0.1614,3,6,0.9213,1,0,84.85,3.85,1,707986.48,4109687.32,At-risk Dormant
cust_ffb83361988d,2025-03-25,unknown,female,web,27,4,0,24,1,2,8,260689.5,806525.47,3105059.03,403262.73,2,0,0,0.3166,0.512,Chưa rõ,0.2527,3,6,0.821,0,0,14.58,3.58,0,1545640.28,4828788.93,Regular
cust_873a872a220d,2025-11-29,wholesale,female,web,32,1,1,1,1,2,8,2529479.23,6563659.37,14967678.34,3281829.69,2,0,0,0.3304,0.4236,Chưa rõ,0.548,2,5,0.3133,4,0,16.52,4.23,0,9029399.79,16041052.86,Regular
cust_bff53e3072a1,2025-02-19,unknown,female,marketplace,21,2,0,57,0,1,4,124394.78,178969.99,986548.08,178969.99,0,0,1,0.3345,0.9175,Chưa rõ,0.4576,3,2,0.5959,0,0,2.11,5.0,0,282335.83,1233172.15,New / One-time
cust_cfa392587917,2025-10-18,vip,female,marketplace,39,5,1,66,1,1,4,161417.74,237002.06,718791.2,237002.06,0,0,1,0.3905,0.5837,Chưa rõ,0.2705,3,4,0.8014,0,0,4.22,3.5,1,220686.8,570430.32,At-risk Dormant
cust_fe2df155c471,2026-01-10,retail,female,store,15,2,5,1,2,4,8,796156.54,1839460.38,4482466.19,459865.1,1,3,0,0.3593,0.4846,Chưa rõ,0.6486,4,11,0.4872,1,1,11.76,4.13,0,1706604.54,9927154.53,Regular
cust_c1adaa333b89,2025-04-19,retail,female,web,14,1,0,61,0,1,4,91644.5,310407.91,703897.81,310407.91,1,0,0,0.3246,0.3645,Chưa rõ,0.7528,2,3,0.1713,0,0,11.22,3.94,0,602181.63,1796236.43,At-risk Dormant
cust_06e799b59b7c,2025-09-13,retail,female,store,33,3,1,34,1,4,8,56458.19,92559.84,225998.29,23139.96,0,4,0,0.2707,0.5027,Chưa rõ,0.2787,2,13,0.5,1,0,23.0,4.99,0,109014.41,623372.38,Loyal Budget
cust_036a5907f0ba,2026-01-06,retail,male,store,33,3,1,10,1,2,4,92056.57,187035.24,1643008.2,93517.62,0,2,0,0.3452,0.6,Chưa rõ,0.7013,4,4,0.4141,2,0,25.85,3.52,0,340301.49,1659475.35,Regular
cust_2b2a4c588468,2025-06-05,vip,female,web,16,1,1,8,1,4,8,118352.38,417937.24,1030929.74,104484.31,4,0,0,0.3597,0.4272,Chưa rõ,0.3812,3,11,0.6798,1,0,4.9,4.57,0,390309.99,2070336.34,Loyal Budget
cust_1c994f6f7763,2025-08-06,wholesale,female,web,25,2,0,45,1,2,4,317488.52,664447.33,2353098.83,332223.67,2,0,0,0.3592,0.7857,Chưa rõ,0.7834,2,4,0.1501,1,0,38.97,4.2,0,937914.24,4490261.54,Regular
cust_b7fd37b32dfc,2025-06-23,retail,female,web,11,1,1,8,1,3,6,893491.4,1489842.6,4404955.18,496614.2,3,0,0,0.2924,0.6797,Chưa rõ,0.366,4,12,0.879,2,1,27.3,3.31,0,2798641.77,7985778.53,Regular
cust_0d0b4f4134b7,2025-07-29,retail,male,marketplace,9,0,0,73,0,1,2,20069.54,45639.83,440947.8,45639.83,0,0,1,0.3448,0.4076,Chưa rõ,0.3969,2,4,0.418,1,0,18.67,5.0,0,78938.32,736639.93,At-risk Dormant
cust_ed32801b3b29,2025-02-28,retail,female,marketplace,39,6,1,125,1,1,3,171656.64,320466.78,1012650.76,320466.78,0,0,1,0.3232,0.5363,Chưa rõ,0.1524,9,2,1.8624,3,1,17.52,3.2,1,155299.01,779976.72,At-risk Dormant
cust_932f78307a6c,2025-04-26,retail,male,web,32,3,1,8,2,3,9,493777.78,959099.47,3724129.38,319699.82,2,0,1,0.3112,0.4518,Chưa rõ,0.5337,3,6,0.5122,0,0,21.67,3.9,0,1514934.46,6554342.88,Regular
cust_165b5515f575,2025-04-27,retail,female,store,36,4,1,1,1,1,4,973873.89,2192404.49,6694841.02,2192404.49,0,1,0,0.3429,0.5152,Chưa rõ,0.5531,4,3,0.6196,0,0,25.0,5.0,0,3237188.13,8881851.26,Regular
cust_eecb7fc46356,2025-11-05,retail,female,store,25,3,1,19,1,1,4,313091.77,465793.6,1188168.36,465793.6,0,1,0,0.2395,0.3593,Chưa rõ,0.7056,2,3,0.2041,0,0,19.19,4.03,0,741183.79,2798771.3,New / One-time
cust_83a4e6214b88,2025-02-17,retail,female,web,38,3,2,112,1,2,8,123309.38,373332.11,1528673.13,186666.05,1,0,1,0.3435,0.5507,Chưa rõ,0.4606,3,4,0.5925,1,0,21.98,3.22,1,244116.88,2091404.68,At-risk Dormant
cust_f9213aefdbce,2025-04-20,retail,female,web,20,2,2,1,1,2,4,300305.18,517182.96,1214682.89,258591.48,2,0,0,0.3276,0.8826,Chưa rõ,0.2604,2,6,0.5126,0,0,18.68,4.45,0,558914.7,1371411.76,Regular
cust_92cb71ae3ff2,2025-03-29,retail,female,web,13,1,1,86,0,1,5,81253.07,274771.04,626440.02,274771.04,1,0,0,0.3043,0.5321,Chưa rõ,0.4163,4,2,0.8091,2,1,20.02,3.2,1,208485.92,372703.85,At-risk Dormant
cust_ab793da9dd8f,2026-02-04,unknown,other,marketplace,28,3,0,28,1,2,7,756100.03,1666894.69,3813755.28,833447.35,1,0,1,0.2361,0.6155,Chưa rõ,0.725,2,6,0.1906,2,0,16.09,4.97,0,3505190.8,9566255.36,Regular
cust_e636e67845d6,2025-09-19,retail,male,web,32,4,1,1,2,4,7,669360.45,1158643.09,4187510.84,289660.77,4,0,0,0.3421,0.5336,Chưa rõ,0.634,7,14,0.7123,0,0,10.39,3.72,0,2216263.25,10956870.62,Regular
cust_d2ea17d0a5fc,2025-04-26,retail,male,web,34,3,1,84,1,2,5,423966.69,645574.77,2677576.44,322787.39,2,0,0,0.3208,0.5072,Chưa rõ,0.8059,2,8,0.1345,3,1,81.85,2.78,1,352225.3,1884889.08,At-risk Dormant
cust_3385e5d9f06c,2025-06-20,retail,female,store,28,2,2,18,1,3,10,14654.18,52617.27,157587.99,17539.09,0,3,0,0.4125,0.3403,Chưa rõ,0.5459,2,11,0.3147,0,0,88.7,5.0,0,59606.52,231660.96,Regular
cust_4e200338b8c3,2025-08-13,retail,other,web,40,2,2,3,1,4,8,190800.09,293321.27,798030.85,73330.32,4,0,0,0.2282,0.4824,Chưa rõ,0.3123,3,11,0.7555,1,0,15.65,4.91,0,603979.45,2178901.83,Loyal Budget
cust_9883a2f9e277,2026-02-19,retail,female,web,44,2,2,62,1,2,9,119201.68,276814.09,1186440.82,138407.04,2,0,0,0.3253,0.6012,Chưa rõ,0.627,2,6,0.2585,1,0,7.39,2.69,1,113497.58,977612.05,At-risk Dormant
cust_d298f50a0385,2025-10-14,unknown,male,store,19,2,0,75,0,0,1,219492.24,558643.89,1707185.72,0.0,0,0,0,0.3169,0.258,Chưa rõ,0.7582,2,1,0.1676,3,1,33.46,3.54,0,1221191.87,3212144.75,At-risk Dormant
cust_8a1d2ef5644f,2025-12-12,vip,female,web,31,1,2,11,1,1,3,659365.61,2309158.35,5450243.98,2309158.35,1,0,0,0.2817,0.7939,Chưa rõ,0.6104,4,3,0.5402,0,0,5.32,4.31,0,3445229.23,7056866.54,Regular
cust_244918be05d8,2026-01-16,retail,female,web,25,2,0,19,1,3,5,110877.28,149084.0,508102.37,49694.67,2,1,0,0.2961,0.553,Chưa rõ,0.2509,3,8,0.823,2,0,16.91,3.96,0,256605.6,865617.4,Regular
cust_c8f0975d4465,2025-12-03,retail,female,web,23,1,0,13,1,2,5,630543.05,1664170.73,4421876.26,832085.36,1,0,1,0.3012,0.8451,Chưa rõ,0.7666,3,7,0.2564,2,0,43.41,4.54,0,2910383.5,10430540.45,Regular
cust_9db6c465c453,2026-01-16,vip,female,web,22,3,1,41,0,1,6,144008.74,257965.93,1261672.24,257965.93,1,0,0,0.3686,0.6074,Chưa rõ,0.3024,1,4,0.0,0,0,20.67,4.66,0,280044.01,3301751.6,New / One-time
cust_37289d1cc19f,2025-11-29,retail,female,store,27,3,0,59,1,2,5,142965.09,565121.52,1721285.39,282560.76,1,1,0,0.3613,0.6526,Chưa rõ,0.2318,4,5,1.065,0,0,87.62,3.59,1,338652.41,2531554.71,Regular
cust_6a1aeb956356,2026-01-09,retail,female,marketplace,36,3,3,6,1,3,9,634073.16,870040.47,2256754.63,290013.49,0,1,2,0.3832,0.6424,Chưa rõ,0.5594,3,6,0.484,2,0,10.49,5.0,0,1428096.79,2816282.27,Regular
cust_c69886da8616,2025-09-24,vip,male,web,41,4,1,54,1,3,6,139746.59,243977.89,575842.85,81325.96,3,0,0,0.2602,0.6652,Chưa rõ,0.231,2,7,0.5331,2,0,43.11,3.29,1,221224.07,459164.19,Regular
cust_445778259472,2025-08-08,retail,female,web,26,2,1,110,0,1,4,193201.52,418064.85,1293505.75,418064.85,1,0,0,0.343,0.453,Chưa rõ,0.4361,1,4,0.0,2,2,14.53,2.61,1,401592.49,1677897.49,At-risk Dormant
cust_77d1745821cc,2025-06-22,unknown,female,web,17,2,1,126,1,1,3,490190.4,1014306.34,3843252.64,1014306.34,1,0,0,0.3469,0.4903,Chưa rõ,0.7669,1,3,0.0,0,0,29.71,2.3,1,547742.19,4143076.01,At-risk Dormant
cust_52a3c9953953,2025-10-19,retail,female,web,37,4,0,55,1,2,3,786933.28,2396192.67,9763021.89,1198096.34,2,0,0,0.3517,0.2908,Chưa rõ,0.4245,2,5,0.3989,2,2,49.0,3.57,1,1887554.41,9051162.75,Regular
cust_a4141017a9d6,2025-09-08,unknown,female,web,37,4,1,91,1,2,7,586470.96,845809.92,3022677.68,422904.96,2,0,0,0.3013,0.5886,Chưa rõ,0.7131,1,6,0.0,0,0,57.4,2.21,1,480242.2,2163236.38,At-risk Dormant
cust_ee815e260380,2025-08-24,retail,male,marketplace,22,1,2,37,1,2,6,322764.05,850746.75,4788788.22,425373.38,0,0,2,0.2266,0.8163,Chưa rõ,0.6605,3,5,0.3729,0,0,10.39,4.88,0,1051591.2,5481004.83,Regular
cust_57261b7eaff0,2025-11-29,retail,female,web,34,4,0,10,1,2,4,239660.71,399273.05,1037780.59,199636.53,1,0,1,0.2729,0.8158,Chưa rõ,0.4047,3,4,0.654,0,0,17.0,4.64,0,543775.86,2625428.74,Regular
cust_ab659fcf6dc1,2025-08-13,retail,female,web,13,1,0,66,0,1,3,377566.46,900866.75,4896777.47,900866.75,1,0,0,0.2897,0.3455,Chưa rõ,0.4634,3,3,0.5896,0,0,25.42,4.34,0,1773227.55,8548268.44,At-risk Dormant
cust_52f789fa8a3e,2025-11-02,retail,male,web,22,2,0,83,0,1,7,107629.09,263533.73,2275510.21,263533.73,1,0,0,0.3839,0.691,Chưa rõ,0.4866,3,2,0.564,1,1,73.27,2.56,1,158228.21,1531386.51,At-risk Dormant
cust_17ec7b725e46,2025-12-31,wholesale,female,marketplace,14,2,2,106,0,1,7,115778.37,160514.52,756909.13,160514.52,0,0,1,0.3465,0.5079,Chưa rõ,0.787,1,2,0.0,1,0,6.12,2.88,1,95832.62,540943.97,At-risk Dormant
cust_ec51aa9169e5,2025-08-23,retail,female,web,17,1,1,33,1,4,8,140052.41,208064.52,1820800.47,52016.13,3,0,1,0.3293,0.6736,Chưa rõ,0.6556,2,11,0.2387,1,0,20.12,5.0,0,401105.35,3134700.52,Loyal Budget
cust_ebc2059f1f35,2025-10-28,vip,female,web,45,7,4,15,2,4,8,386803.75,585017.8,2028203.43,146254.45,4,0,0,0.3235,0.6567,Chưa rõ,0.4483,2,12,0.3824,1,0,4.44,4.26,0,992259.51,5046208.97,Loyal Budget
cust_0d1a277d7ffe,2025-08-02,vip,female,web,25,2,0,135,0,1,2,577574.61,1381743.34,3168590.44,1381743.34,1,0,0,0.3199,0.6259,Chưa rõ,0.3386,3,2,0.7266,0,0,46.85,3.54,1,740623.19,4530540.96,At-risk Dormant
cust_457f6c578b32,2025-12-24,retail,female,web,31,3,0,34,2,3,5,983796.46,1468998.22,5502641.46,489666.07,3,0,0,0.2047,0.4855,Chưa rõ,0.2255,3,7,0.8509,0,0,3.4,2.81,1,662120.58,3693762.42,Regular
cust_a43e34696a7b,2025-03-28,retail,female,web,24,2,0,58,0,1,4,35170.01,94418.41,466264.47,94418.41,1,0,0,0.3012,0.432,Chưa rõ,0.3375,3,3,0.7278,2,0,12.26,4.81,0,180312.36,493627.06,New / One-time
cust_d5065324b4ee,2025-08-30,vip,female,store,29,3,0,56,1,3,7,279637.15,973963.12,6950518.67,324654.37,1,2,0,0.3387,0.6838,Chưa rõ,0.8963,3,9,0.1139,1,0,20.15,3.53,0,1840984.05,15734115.92,Regular
cust_4b309edd9d2b,2025-07-18,vip,female,store,28,3,0,56,1,2,8,1084461.91,1559951.81,5152160.05,779975.91,0,2,0,0.3186,0.779,Chưa rõ,0.8414,2,6,0.1099,2,1,18.37,2.59,1,1046027.37,3056490.71,Regular
cust_f6a87a95844e,2025-07-31,unknown,male,web,23,1,0,93,0,0,3,492562.43,1008541.41,2254122.61,0.0,0,0,0,0.2918,0.4998,Chưa rõ,0.5369,2,1,0.321,1,0,8.61,3.0,1,981094.89,1261579.18,At-risk Dormant
cust_b10189e36327,2025-11-25,retail,female,web,38,4,0,34,1,3,7,168508.57,260257.56,1803517.8,86752.52,3,0,0,0.3779,0.5368,Chưa rõ,0.8469,2,6,0.1061,3,0,8.86,4.98,0,552968.01,4604967.61,Regular
cust_144c59beb52f,2026-02-03,unknown,female,web,20,2,0,13,1,1,3,804317.72,1733184.7,4401794.34,1733184.7,1,0,0,0.3109,0.5431,Chưa rõ,0.4963,3,3,0.5534,1,0,4.55,3.33,0,2352754.58,7151744.42,Regular
cust_7c1a7c0dac72,2025-10-28,retail,female,marketplace,27,4,0,144,0,1,3,263938.14,461627.28,4244575.4,461627.28,0,0,1,0.2551,0.4035,Chưa rõ,0.6928,1,3,0.0,1,0,42.17,2.96,1,252573.85,6371008.95,At-risk Dormant
cust_301ca5b5565e,2025-05-29,wholesale,female,web,33,2,2,26,2,4,7,245895.48,531852.51,1647553.89,132963.13,4,0,0,0.2493,0.6664,Chưa rõ,0.2816,6,16,1.2872,0,0,18.66,4.73,0,1060429.57,2065572.76,Loyal Budget
cust_aa07272d15b5,2025-09-14,wholesale,female,web,35,3,3,23,1,3,10,346308.0,939937.63,3405173.01,313312.54,2,1,0,0.2755,1.0,Chưa rõ,0.3901,2,5,0.4227,1,1,15.09,4.33,0,1639667.94,6640822.02,Regular
cust_7d11dbc97155,2025-10-30,retail,female,store,16,2,0,121,0,2,4,35702.98,51815.33,452246.18,25907.67,1,1,0,0.3045,0.5442,Chưa rõ,0.4774,2,6,0.3622,0,0,56.78,3.51,1,37336.74,319913.26,At-risk Dormant
cust_24f2bfd04c48,2025-01-31,vip,male,web,26,3,1,39,1,1,5,301787.11,458141.68,1102935.01,458141.68,1,0,0,0.3825,0.523,Chưa rõ,0.15,4,2,1.1784,2,0,2.22,4.62,0,434451.54,1669676.57,New / One-time
cust_d88dd27fe367,2025-09-17,retail,male,web,30,3,1,84,1,2,6,192197.86,260157.15,964759.54,130078.58,2,0,0,0.3505,0.777,Chưa rõ,0.8762,2,6,0.0858,0,0,23.76,2.33,1,158011.23,1091787.25,At-risk Dormant
cust_67edafb0cbe4,2025-03-01,retail,female,web,22,2,0,129,0,1,5,83279.52,131053.03,828781.78,131053.03,1,0,0,0.2492,0.4313,Chưa rõ,0.15,3,4,0.9338,1,1,48.0,3.01,1,71050.11,686572.69,At-risk Dormant
cust_ab5c633da2c8,2025-11-02,retail,female,marketplace,38,4,0,18,1,2,6,148086.14,241049.99,996147.49,120524.99,1,0,1,0.3426,0.45,Chưa rõ,0.7084,3,8,0.3203,1,0,23.82,3.93,0,415107.17,2194942.99,Regular
cust_e4ec028c622b,2025-10-23,retail,male,web,38,4,0,53,1,4,9,506886.42,1008904.86,3483594.56,252226.22,4,0,0,0.2785,0.8184,Chưa rõ,0.8446,1,9,0.0,2,1,43.93,3.3,1,701857.29,2703893.39,Loyal Budget
cust_f1877eb5656c,2025-11-16,unknown,male,web,34,5,0,16,1,3,6,489180.16,662078.69,2641558.88,220692.9,3,0,0,0.3766,0.3258,Chưa rõ,0.545,4,5,0.6308,2,0,15.67,3.65,0,680368.82,6056341.02,Regular
cust_9f02464f5976,2025-03-19,retail,female,web,37,5,1,66,1,3,7,296937.02,402803.25,1075881.77,134267.75,3,0,0,0.2692,0.5379,Chưa rõ,0.6181,4,8,0.5294,1,0,4.68,3.84,1,175944.52,1232720.27,At-risk Dormant
cust_bb3a8a9ad4fd,2025-04-19,retail,female,web,32,3,0,11,1,3,9,358318.87,523188.64,1419744.95,174396.21,3,0,0,0.3724,0.3768,Chưa rõ,0.4285,4,9,0.7923,2,0,29.29,5.0,0,531920.22,2178147.41,Regular
cust_5515621ec6ef,2026-03-03,unknown,female,web,16,2,0,2,1,1,7,160373.97,378694.1,1319377.03,378694.1,1,0,0,0.2708,0.3997,Chưa rõ,0.2393,2,3,0.5273,0,0,12.89,3.64,0,789971.69,1520969.18,New / One-time
cust_6b68aa9d16ab,2025-08-14,unknown,male,web,29,4,1,140,0,1,3,575494.12,1449783.14,5107246.98,1449783.14,1,0,0,0.3602,0.6534,Chưa rõ,0.267,6,2,1.3133,0,0,7.94,4.24,1,1434881.33,4268721.45,At-risk Dormant
cust_0ab468a3525e,2025-02-04,retail,female,web,36,3,1,1,1,2,4,505538.03,1114874.88,3608863.01,557437.44,2,0,0,0.4368,0.8292,Chưa rõ,0.6477,2,3,0.2442,1,0,14.61,4.91,0,1011579.0,5779069.26,Regular
cust_d8708b77fe5d,2025-02-20,retail,female,web,20,2,0,60,1,1,8,136234.53,268619.58,2033515.82,268619.58,1,0,0,0.3118,1.0,Chưa rõ,0.4619,2,2,0.373,0,0,21.81,4.49,0,423770.23,2172453.31,Regular
cust_1b6b3c692a24,2025-10-08,retail,male,web,22,3,0,144,0,2,5,124880.8,295526.01,1517844.98,147763.0,2,0,0,0.3663,0.6483,Chưa rõ,0.306,4,5,0.9621,0,0,37.84,3.22,1,209906.94,2098912.97,At-risk Dormant
cust_f187d3380497,2026-01-11,vip,female,web,39,3,0,44,1,2,5,264894.14,432480.8,2955889.36,216240.4,1,0,1,0.3997,0.3639,Chưa rõ,0.7847,3,5,0.2365,1,0,5.52,3.53,1,235559.09,1919057.19,Regular
cust_36ee4cf965a0,2025-03-08,wholesale,female,web,22,3,0,21,1,2,7,166471.61,486875.4,1218097.37,243437.7,1,0,1,0.322,0.4892,Chưa rõ,0.8483,3,3,0.1667,2,0,14.29,3.58,0,697548.16,2431381.5,Regular
cust_ffe731cee872,2025-10-27,retail,female,web,16,2,0,113,0,2,10,1000735.35,1954246.1,4913705.12,977123.05,2,0,0,0.3039,1.0,Chưa rõ,0.8286,3,6,0.1883,0,0,36.4,2.55,1,1640325.68,4014807.63,At-risk Dormant
cust_9232b4a926d6,2026-01-04,retail,female,web,34,2,0,156,0,0,2,269703.89,978132.96,4248767.34,0.0,0,0,0,0.2217,0.3942,Chưa rõ,0.448,2,1,0.3826,0,0,54.14,3.25,1,409245.77,3018936.01,At-risk Dormant
