order_id,customer_id,order_date,total_amount,currency,payment_method,status,channel,ai_suggested_crosssell,notes,created_at,updated_at
O0011078,7377,2025-10-05 05:46:59,1587677.55,VND,Credit Card,Completed,Facebook,"[{""product_id"": ""Sáp Chống Nắng Abib Dưỡng Ẩm, Không Mùi, Mỏng Nhẹ 22g"", ""title"": ""Abib""}]",,2025-10-05 04:15:59,2025-10-05 14:04:59
O0011079,7378,2024-01-27 02:13:24,3085928.48,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Combo 3 Gói Khăn Ướt Tẩy Trang EcoWipes Tinh Chất Dưa Leo 25 Tờ"", ""title"": ""EcoWipes""}, {""product_id"": ""Combo Cetaphil Sữa Tắm Gội & Sữa Dưỡng Ẩm Dịu Lành Cho Bé Tinh Chất Hoa Cúc 400mlx2"", ""title"": ""Cetaphil""}, {""product_id"": ""Xịt Chống Nắng Naris Cosmetics Dưỡng Sáng Da 90g"", ""title"": ""Naris Cosmetics""}]",,2024-01-27 02:08:24,2024-01-27 11:02:24
O0011080,7379,2024-02-28 19:07:23,1826464.3,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Nước Hoa Nữ Kiss My Body Hương Vanilla Danger 50ml"", ""title"": ""Kiss My Body""}, {""product_id"": ""Son Kem Bùn & Má Hồng Into You - 342 Hồng Đất 5g (Hũ)"", ""title"": ""Into You""}]",,2024-02-28 18:34:23,2024-02-28 22:16:23
O0011081,7379,2025-01-07 04:41:00,317594.7,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Essence Chống Nắng Bioré Màng Nước Dưỡng Ẩm Da 85g"", ""title"": ""Bioré""}, {""product_id"": ""Son Dưỡng Menard Giàu Ẩm Bạc Hà 3.2g"", ""title"": ""Menard""}]",,2025-01-07 03:05:00,2025-01-07 22:54:00
O0011082,7380,2024-05-30 10:34:14,1176000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Serum Dưỡng Thể Nivea Sáng Da, Mờ Thâm Nám 170ml"", ""title"": ""Nivea""}]",,2024-05-30 09:04:14,2024-05-30 10:54:14
O0011083,7381,2025-07-12 05:44:11,1622941.78,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""[HSD 04/2026] Son Dưỡng Có Màu Silkygirl 01 Naked - Hồng Da Nâu 3.2g"", ""title"": ""Silkygirl""}, {""product_id"": ""[HSD 08/2026] Son Tint Espoir Bóng Căng Mọng Odd Coral - Cam San Hô 5.5g"", ""title"": ""Espoir""}, {""product_id"": ""Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml"", ""title"": ""Milaganics""}]",,2025-07-12 04:54:11,2025-07-13 00:28:11
O0011084,7382,2024-01-29 21:07:35,2926689.06,VND,Credit Card,Completed,Website,"[{""product_id"": ""Nước Tẩy Trang JMsolution Rau Má Cho Da Dầu Mụn 500ml"", ""title"": ""JMsolution""}, {""product_id"": ""Sữa Tắm Purité Sáng Mịn Da Hương Hoa Anh Đào 500ml"", ""title"": ""Purité By Prôvence""}, {""product_id"": ""Tẩy Trang Mascara Judydoll Dạng Gel 5ml"", ""title"": ""Judydoll""}]",,2024-01-29 20:24:35,2024-01-30 00:27:35
O0011085,7382,2024-01-24 13:27:10,1494000.0,VND,E-Wallet,Pending,TikTok Shop,"[{""product_id"": ""Kem Chống Nắng Eucerin Kiềm Dầu & Ngừa Mụn 50ml"", ""title"": ""Eucerin""}]",,2024-01-24 12:13:10,2024-01-25 10:40:10
O0011086,7383,2025-08-08 23:37:19,2448973.41,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Son Lì 3CE Mịn Môi Whip Red - Đỏ Mận 4g"", ""title"": ""3CE""}, {""product_id"": ""Nước Hoa Nữ Gennie Little Black Dress 50ml"", ""title"": ""Gennie""}]",,2025-08-08 23:25:19,2025-08-09 04:34:19
O0011087,7384,2025-08-12 16:17:40,2874000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Dầu Tẩy Trang Freeplus Tinh Chất Serum Dịu Nhẹ 100ml"", ""title"": ""Freeplus""}, {""product_id"": ""Son Kem Lì Nookoi Mềm Mịn Màu R23 Cam Sữa 4g"", ""title"": ""Nookoi""}]",,2025-08-12 15:24:40,2025-08-13 12:04:40
O0011088,7385,2025-06-22 21:37:53,2201566.59,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g"", ""title"": ""Pure Paw Paw""}, {""product_id"": ""Nước Tẩy Trang Derladie Ngừa Mụn, Hỗ Trợ Làm Sạch Da 500ml"", ""title"": ""Derladie""}, {""product_id"": ""Combo 2 Sữa Dưỡng Thể Nivea Phục Hồi & Dưỡng Sáng Da Ngày & Đêm (350ml/chai)"", ""title"": ""Nivea""}]",Yêu cầu gói quà,2025-06-22 21:17:53,2025-06-23 03:08:53
O0011089,7386,2024-06-29 03:38:02,1800000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""[HSD 07/2026] Son Dưỡng Môi Milaganics Gấc Dưỡng Ẩm, Giảm Thâm Môi 4.5g"", ""title"": ""Milaganics""}]",Dùng ví điện tử,2024-06-29 03:17:02,2024-06-29 17:03:02
O0011090,7386,2025-01-25 22:29:08,846000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Xịt Thơm B.O.M Hương Nước Hoa Chiffon Vanilla 110ml"", ""title"": ""B.O.M""}, {""product_id"": ""Kem Dưỡng Hexze Nâng Tông Sáng Mịn, Cấp Ẩm Da 50g (Tuýp)"", ""title"": ""Hexze""}]",,2025-01-25 20:48:08,2025-01-26 18:00:08
O0011091,7387,2024-12-13 23:28:39,717000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Bộ 5 Đầu Tăm Nước Thay Thế Havatek (Mẫu Gấp Gọn)"", ""title"": ""Havatek""}]",,2024-12-13 22:10:39,2024-12-14 08:56:39
O0011092,7388,2024-03-19 11:37:27,2294915.41,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo La Roche-Posay Chống Nắng Kiềm Dầu + Gel Rửa Mặt & Tắm"", ""title"": ""La Roche-Posay""}, {""product_id"": ""[Mini] Dầu Xả Sunsilk 90ml (Mẫu Ngẫu Nhiên)"", ""title"": ""Sunsilk""}, {""product_id"": ""Bàn Chải Đánh Răng Closeup Precision Clean Sạch Sâu (1 Cây)"", ""title"": ""Closeup""}]",Dùng ví điện tử,2024-03-19 11:09:27,2024-03-20 11:18:27
O0011093,7389,2025-02-07 12:59:34,2976758.0,VND,Bank Transfer,Completed,Website,"[{""product_id"": ""[HSD 07/2026] Serum Dưỡng Thể Vaseline Chống Nắng Phổ Rộng SPF50 PA+++ 260ml"", ""title"": ""Vaseline""}]",,2025-02-07 10:59:34,2025-02-08 12:02:34
O0011094,7390,2024-09-03 10:58:35,1948257.82,VND,COD,Cancelled,Website,"[{""product_id"": ""Dầu Xả Diane Sạch Dầu Và Tươi Mát Da Đầu 450ml"", ""title"": ""Diane""}, {""product_id"": ""Mặt Nạ innisfree Làm Mịn & Sáng Da Hương Lựu 22ml (Mới)"", ""title"": ""innisfree""}]",,2024-09-03 09:35:35,2024-09-03 12:11:35
O0011095,7391,2025-08-30 00:26:14,822000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng Marvis Màu Đen Từ Cam Thảo Và Than Tre 85ml"", ""title"": ""Marvis""}]",,2025-08-30 00:03:14,2025-08-30 08:27:14
O0011096,7391,2024-06-21 08:45:28,1608663.52,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Tint Lì Into You Mịn Mờ Mỏng Nhẹ - W02 2.6g"", ""title"": ""Into You""}]",,2024-06-21 07:33:28,2024-06-21 19:09:28
O0011097,7391,2025-07-20 00:25:49,4100000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g"", ""title"": ""australis""}]",,2025-07-19 23:20:49,2025-07-20 20:30:49
O0011098,7392,2024-02-04 20:09:38,2791074.81,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Dầu Gội Xả Palmolive Dưỡng Ẩm Tóc Từ Sữa Dừa 600ml"", ""title"": ""Palmolive""}]",,2024-02-04 19:37:38,2024-02-05 07:36:38
O0011099,7392,2025-10-07 04:22:23,1454848.22,VND,COD,Completed,Facebook,"[{""product_id"": ""Combo Cocoon Nước Tẩy Trang Bí Đao Giảm Dầu 500ml + Mặt Nạ Nghệ Hưng Yên Giúp Da Rạng Rỡ 100ml"", ""title"": ""Cocoon""}]",,2025-10-07 02:45:23,2025-10-07 21:36:23
O0011100,7393,2024-01-01 06:19:47,2078740.47,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Mặt Nạ Dừa Emmié Thu Nhỏ Lỗ Chân Lông - Thừa Thiên Huế 25g"", ""title"": ""Emmié by Happy Skin""}, {""product_id"": ""Combo La Roche-Posay Nước Tẩy Trang 400ml + Gel Rửa Mặt 50ml Làm Sạch Sâu Cho Da Dầu Mụn"", ""title"": ""La Roche-Posay""}]",,2024-01-01 05:22:47,2024-01-01 23:56:47
O0011101,7394,2024-03-10 23:43:39,907992.1,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #120 30ml"", ""title"": ""Maybelline""}]",,2024-03-10 23:02:39,2024-03-11 19:24:39
O0011102,7394,2025-10-05 07:55:56,704612.99,VND,Credit Card,Completed,Instagram,"[{""product_id"": ""Sữa Rửa Mặt CeraVe Làm Sạch & Tẩy Tế Bào Chết Dịu Nhẹ 236ml"", ""title"": ""CeraVe""}, {""product_id"": ""Son Kem Lì Maybelline 490 Performer - Gạch Đun 5ml"", ""title"": ""Maybelline""}]",,2025-10-05 07:04:56,2025-10-05 08:03:56
O0011103,7395,2024-02-18 18:22:00,122000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo 10 Mặt Nạ Banobagi Dưỡng Sáng, Chăm Sóc Da Mụn 30g"", ""title"": ""Banobagi""}]",,2024-02-18 16:23:00,2024-02-19 02:40:00
O0011104,7396,2024-12-05 15:55:18,3530678.49,VND,E-Wallet,Completed,Zalo,"[{""product_id"": ""Phấn Nước Lemonade Kiềm Dầu A00 Trắng Sáng 15g (Vỏ Mới)"", ""title"": ""Lemonade""}]",,2024-12-05 15:15:18,2024-12-06 02:50:18
O0011105,7397,2024-03-25 19:05:54,2309769.44,VND,COD,Completed,Facebook,"[{""product_id"": ""Bàn Chải Điện P/S S100 Pro Sạch Mảng Bám Tới 10X Màu Trắng"", ""title"": ""P/S""}, {""product_id"": ""Combo 2 Kem Đánh Răng Crest Làm Sáng, Tác Động Sạch Sâu 153g"", ""title"": ""Crest""}]",,2024-03-25 17:08:54,2024-03-26 10:40:54
O0011106,7397,2024-03-28 11:53:39,1007000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Combo 3 Bàn Chải Đánh Răng P/S Detox Sáng Răng Kháng Khuẩn"", ""title"": ""P/S""}]",,2024-03-28 11:27:39,2024-03-28 18:00:39
O0011107,7398,2024-07-31 04:31:09,518182.26,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Gel Chống Nắng Sunplay Dưỡng Da Khi Vận Động Mạnh 30g"", ""title"": ""Sunplay""}]",Khuyến mãi livestream,2024-07-31 02:35:09,2024-07-31 22:57:09
O0011108,7399,2025-10-05 22:46:13,946000.0,VND,Credit Card,Pending,Website,"[{""product_id"": ""Phấn Nước Laneige Cho Lớp Nền Mịn Lì 50H #21N1 15gx2 (Mới)"", ""title"": ""Laneige""}]",,2025-10-05 21:38:13,2025-10-06 15:30:13
O0011109,7399,2025-07-18 06:11:50,1993000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Combo Caryophy Kem Chống Nắng Nâng Tone 50ml + Sữa Rửa Mặt Ngừa Mụn 150ml"", ""title"": ""Caryophy""}, {""product_id"": ""Son Kem Lì Maybelline 16h Lâu Trôi #117 Đỏ Gạch 5ml"", ""title"": ""Maybelline""}]",,2025-07-18 05:51:50,2025-07-18 21:29:50
O0011110,7400,2024-03-17 06:41:06,3011000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Dầu Gội Dược Liệu Nguyên Xuân Cho Tóc Dầu Bết 350ml"", ""title"": ""Nguyên Xuân""}, {""product_id"": ""Dầu Gội Khô Spes Dạng Xịt Hương Trà Bá Tước 50ml"", ""title"": ""Spes""}]",,2024-03-17 06:30:06,2024-03-17 10:43:06
O0011111,7401,2025-02-21 02:44:46,2300467.86,VND,Credit Card,Completed,Website,"[{""product_id"": ""[Mini] Son Kem Bùn & Má Hồng Into You - EM01 Đỏ Nâu 1g"", ""title"": ""Into You""}, {""product_id"": ""[HSD 08/2026] Dầu Tẩy Trang Bioderma Hỗ Trợ Sạch Sâu Dịu Nhẹ 150ml"", ""title"": ""Bioderma""}]",,2025-02-21 01:52:46,2025-02-21 03:50:46
O0011112,7401,2024-11-18 21:01:50,1558000.0,VND,Bank Transfer,Returned,TikTok Shop,"[{""product_id"": ""Combo 4 Gel Rửa Mặt La Roche-Posay Cho Da Dầu Nhạy Cảm 50ml"", ""title"": ""La Roche-Posay""}, {""product_id"": ""Bút Kẻ Mắt Nước Vacosi Đen Bóng 24h Lâu Trôi 2g"", ""title"": ""Vacosi""}]",,2024-11-18 19:20:50,2024-11-19 15:16:50
O0011113,7402,2024-09-24 02:13:24,2417000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ Banobagi Làm Sáng Da, Tẩy Tế Bào Chết (Xám) 30g"", ""title"": ""Banobagi""}]",,2024-09-24 00:37:24,2024-09-24 03:13:24
O0011114,7403,2025-04-07 04:29:15,1104366.32,VND,E-Wallet,Completed,Facebook,"[{""product_id"": ""Serum Chống Nắng Dưỡng Thể Bioré Sáng Mịn Mát Lạnh 230ml"", ""title"": ""Bioré""}]",,2025-04-07 04:03:15,2025-04-07 23:37:15
O0011115,7404,2024-06-15 18:43:55,673000.0,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Kem Chống Nắng Torriden Nâng Tông Da 60ml"", ""title"": ""Torriden""}]",,2024-06-15 18:01:55,2024-06-15 23:33:55
O0011116,7405,2025-10-01 20:47:07,1648000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Nước Súc Miệng Listerine Giúp Răng Trắng Sáng 750ml"", ""title"": ""Listerine""}]",,2025-10-01 20:19:07,2025-10-02 07:12:07
O0011117,7406,2024-02-22 02:29:32,1043684.33,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Sữa Dưỡng Ẩm CeraVe Cho Da Thường Đến Khô 236ml"", ""title"": ""CeraVe""}]",,2024-02-22 02:27:32,2024-02-23 01:55:32
O0011118,7407,2025-09-03 22:57:08,2744000.0,VND,E-Wallet,Pending,Facebook,"[{""product_id"": ""Mặt Nạ Foodaholic Arbutin Dưỡng Sáng & Làm Đều Màu Da 23ml"", ""title"": ""Foodaholic""}]",,2025-09-03 22:23:08,2025-09-04 08:25:08
O0011119,7408,2024-04-08 08:28:26,602000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Miếng Dán Mũi Lột Mụn Mayan Than Hoạt Tính (4 Miếng)"", ""title"": ""Mayan""}]",,2024-04-08 07:21:26,2024-04-08 19:55:26
O0011120,7409,2025-03-22 20:40:29,1752918.21,VND,COD,Completed,Instagram,"[{""product_id"": ""Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 10 Brave 4.5g"", ""title"": ""Maybelline""}]",,2025-03-22 19:01:29,2025-03-22 22:41:29
O0011121,7410,2025-10-03 04:14:27,1984613.93,VND,COD,Completed,Website,"[{""product_id"": ""Kẻ Mắt Nước Maybelline 48H Lâu Trôi - Xanh Pastel 2.1ml"", ""title"": ""Maybelline""}]",,2025-10-03 04:10:27,2025-10-03 04:25:27
O0011122,7411,2025-04-07 23:32:36,1196000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Bàn Chải Đánh Răng P/S 4D Kháng Khuẩn (1 Cây)"", ""title"": ""P/S""}]",,2025-04-07 23:20:36,2025-04-08 14:21:36
O0011123,7412,2025-06-28 10:23:06,957000.0,VND,Credit Card,Pending,Website,"[{""product_id"": ""Combo Nước Tẩy Trang L'Oreal Làm Sạch Cho Da Dầu 400ml + Căng Mịn Da 95ml"", ""title"": ""L'Oreal""}]",Khuyến mãi livestream,2025-06-28 09:44:06,2025-06-28 19:38:06
O0011124,7413,2025-10-07 20:22:28,1884783.82,VND,COD,Completed,Website,"[{""product_id"": ""Combo 2 Kem Chống Nắng Cocoon Bí Đao Quang Phổ Rộng 50ml"", ""title"": ""Cocoon""}]",,2025-10-07 20:03:28,2025-10-08 13:11:28
O0011125,7413,2025-08-21 14:38:04,2006000.0,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Sữa Chống Nắng Bioré Dịu Nhẹ Cho Trẻ Em 70ml"", ""title"": ""Bioré""}, {""product_id"": ""Dầu Gội Ducray Dạng Kem Cho Tóc Nhờn 200ml"", ""title"": ""Ducray""}, {""product_id"": ""Son Tint Joocyee Màu 740 Red Kerria 5.2g"", ""title"": ""Joocyee""}]",,2025-08-21 12:44:04,2025-08-22 07:45:04
O0011126,7414,2025-01-16 18:08:42,3197407.32,VND,COD,Completed,Website,"[{""product_id"": ""Serum Chống Nắng Dưỡng Thể Bioré Sáng Da Mịn Màng 50ml"", ""title"": ""Bioré""}]",,2025-01-16 17:28:42,2025-01-17 02:00:42
O0011127,7414,2024-02-12 17:01:12,1720000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Sữa Dưỡng Thể Kiss My Body Sáng Da Adore You 226g"", ""title"": ""Kiss My Body""}]",,2024-02-12 16:08:12,2024-02-13 14:10:12
O0011128,7415,2025-05-17 13:04:02,988511.59,VND,COD,Cancelled,Website,"[{""product_id"": ""Gel Rửa Mặt Acnes Giúp Kiểm Soát Nhờn 50g"", ""title"": ""Acnes""}]",,2025-05-17 11:31:02,2025-05-17 15:02:02
O0011129,7416,2025-10-05 20:11:01,1360016.16,VND,Credit Card,Completed,Website,"[{""product_id"": ""Combo Nước Tẩy Trang Cocoon Bí Đao 140ml + Bông Tẩy Trang Hotosu 150 Miếng"", ""title"": ""Cocoon""}]",,2025-10-05 18:32:01,2025-10-06 09:19:01
O0011130,7417,2025-08-23 15:34:15,691000.0,VND,E-Wallet,Completed,Facebook,"[{""product_id"": ""Mặt Nạ Đất Sét Avander Ngọc Trai Tươi Trẻ Làn Da 110g"", ""title"": ""Avander""}]",,2025-08-23 15:06:15,2025-08-24 00:32:15
O0011131,7418,2025-02-03 06:50:15,3721180.83,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 05 Cherry Bomb Màu Đỏ Nâu 3.8ml"", ""title"": ""Silkygirl""}, {""product_id"": ""[Mini] Xịt Khoá Makeup Colorkey Nam Châm Đen Lâu Trôi, Bền Màu 30ml"", ""title"": ""Colorkey""}, {""product_id"": ""Chì Kẻ Mày Silkygirl Hai Đầu 01 Soft Brown - Nâu Socola 0.1g"", ""title"": ""Silkygirl""}]",,2025-02-03 06:14:15,2025-02-04 01:53:15
O0011132,7418,2024-12-04 02:26:44,1764000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Son Kem Bùn Into You Lì Mịn Nhẹ - N5 Hoa Hồng Đào 1.8g"", ""title"": ""Into You""}]",Khuyến mãi livestream,2024-12-04 01:24:44,2024-12-04 09:42:44
O0011133,7419,2025-09-21 16:21:07,2955746.04,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Son Kem Lì L'Oreal 150 Lazy Sunday - Đỏ Nâu Rượu 5ml"", ""title"": ""L'Oreal""}, {""product_id"": ""Tắm Gội Trẻ Em Pigeon Dịu Nhẹ Hương Hoa Hướng Dương 200ml"", ""title"": ""Pigeon""}, {""product_id"": ""Dầu Tẩy Trang Bioré Cho Mọi Loại Da 150ml"", ""title"": ""Bioré""}]",,2025-09-21 15:57:07,2025-09-21 20:59:07
O0011134,7420,2025-03-04 03:08:24,1350453.09,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng Crest Làm Sáng, Tác Động Sạch Sâu 153g"", ""title"": ""Crest""}]",,2025-03-04 01:34:24,2025-03-04 08:43:24
O0011135,7421,2025-01-05 15:55:57,549000.0,VND,COD,Completed,Website,"[{""product_id"": ""Dầu Xả Rejoice Siêu Mềm Mượt 3 Trong 1 300ml (Mới)"", ""title"": ""Rejoice""}]",Dùng ví điện tử,2025-01-05 13:57:57,2025-01-06 12:31:57
O0011136,7421,2024-11-08 02:09:35,1069373.13,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g"", ""title"": ""Pure Paw Paw""}]",,2024-11-08 01:27:35,2024-11-08 07:37:35
O0011137,7422,2025-06-24 03:31:08,1785940.23,VND,COD,Completed,Website,"[{""product_id"": ""Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 250ml"", ""title"": ""Listerine""}]",Khuyến mãi livestream,2025-06-24 01:34:08,2025-06-24 12:34:08
O0011138,7422,2025-05-31 01:39:40,938333.13,VND,COD,Returned,Website,"[{""product_id"": ""Chì Kẻ Mày Colorkey Lâu Trôi, Kháng Nước 02 Nâu Tây 35g"", ""title"": ""Colorkey""}]",,2025-05-31 00:19:40,2025-05-31 20:57:40
O0011139,7422,2025-08-26 13:53:11,890876.25,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Kem Dưỡng Emmié 10% Niacinamide Sáng Da - My Destiny 230g"", ""title"": ""Emmié by Happy Skin""}]",,2025-08-26 13:02:11,2025-08-26 21:12:11
O0011140,7422,2025-09-04 00:08:38,602000.0,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Khăn Tẩy Trang Bioré Dưỡng Ẩm 10 Miếng (Hồng)"", ""title"": ""Bioré""}]",,2025-09-03 22:36:38,2025-09-04 22:10:38
O0011141,7423,2025-09-27 12:57:46,1770262.8,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Son Kem Lì Maybelline 16h Lâu Trôi #205 Cam Đào 5ml"", ""title"": ""Maybelline""}]",,2025-09-27 11:18:46,2025-09-27 18:35:46
O0011142,7424,2024-09-16 21:38:44,1761695.97,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml"", ""title"": ""Banila Co""}]",,2024-09-16 20:56:44,2024-09-17 03:22:44
O0011143,7425,2025-05-28 18:16:28,1900000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ Foodaholic Vitamin E Cấp Ẩm, Phục Hồi Da 23g"", ""title"": ""Foodaholic""}]",,2025-05-28 16:50:28,2025-05-28 22:23:28
O0011144,7425,2025-08-01 14:53:27,1690644.87,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Nền Judydoll 24H Lâu Trôi - N20 Neutral 30g"", ""title"": ""Judydoll""}, {""product_id"": ""Combo 2 Nước Tẩy Trang Neutrogena Thanh Lọc Và Làm Sạch Sâu 400ml"", ""title"": ""Neutrogena""}, {""product_id"": ""Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh Dương)"", ""title"": ""Sunplay""}]",,2025-08-01 13:28:27,2025-08-01 22:11:27
O0011145,7426,2024-12-12 16:23:51,2517290.46,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Mặt Nạ Mayan 3D Hồng Sâm Linh Chi 25ml"", ""title"": ""Mayan""}]",,2024-12-12 15:42:51,2024-12-13 13:56:51
O0011146,7427,2024-11-25 06:45:50,3548189.24,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Dầu Gội Nguyên Xuân Dược Liệu Sạch Gàu 450ml"", ""title"": ""Nguyên Xuân""}]",,2024-11-25 06:07:50,2024-11-26 02:23:50
O0011147,7428,2024-12-16 13:16:15,2256000.0,VND,Credit Card,Completed,Zalo,"[{""product_id"": ""Mặt Nạ Nature Republic Chiết Xuất Hoa Cúc Làm Dịu Da 23ml"", ""title"": ""Nature Republic""}]",,2024-12-16 13:16:15,2024-12-17 05:34:15
O0011148,7428,2025-08-29 11:09:45,3252000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Sữa Tắm Olay Tươi Mát Dài Lâu Hương Dâu Và Bạc Hà 975ml [HSD: 36 tháng]"", ""title"": ""Olay""}, {""product_id"": ""[Mini] Dầu Xả Sunsilk 90ml (Mẫu Ngẫu Nhiên)"", ""title"": ""Sunsilk""}]",,2025-08-29 09:32:45,2025-08-30 02:00:45
O0011149,7429,2025-09-25 01:32:34,1075000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml"", ""title"": ""L'Oreal""}]",Dùng ví điện tử,2025-09-24 23:57:34,2025-09-25 08:00:34
O0011150,7429,2025-08-20 06:43:27,1548000.0,VND,COD,Completed,Instagram,"[{""product_id"": ""Sữa Tắm Gội Coast Dành Cho Nam 532ml"", ""title"": ""Coast""}, {""product_id"": ""Bảng Phấn Mắt Judydoll 7 Màu - 18 Tông Cam Đào 8.5g"", ""title"": ""Judydoll""}]",,2025-08-20 06:42:27,2025-08-20 20:29:27
O0011151,7429,2025-09-21 17:27:23,2075190.28,VND,E-Wallet,Returned,TikTok Shop,"[{""product_id"": ""Son Dưỡng Có Màu Silkygirl 05 Divine - Đỏ Cà Chua 3.2g"", ""title"": ""Silkygirl""}, {""product_id"": ""Kem Đánh Răng P/S Chuyên Gia Chăm Sóc Nướu - Trắng Răng 100g"", ""title"": ""P/S""}]",,2025-09-21 15:55:23,2025-09-22 12:37:23
O0011152,7430,2025-08-07 03:49:38,838615.06,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Dầu Xả The Cafuné Chiết Xuất Bưởi Ngăn Ngừa Gãy Rụng 480ml"", ""title"": ""The Cafuné""}]",,2025-08-07 03:20:38,2025-08-08 03:42:38
O0011153,7430,2025-07-24 07:15:51,2409395.07,VND,Bank Transfer,Completed,Instagram,"[{""product_id"": ""Combo Azderma Gel Dưỡng Giảm Thâm, Sáng Da 20g + Sữa Rửa Mặt Dạng Gel Cho Da Dầu Mụn 60ml"", ""title"": ""Azderma""}]",,2025-07-24 05:21:51,2025-07-24 10:19:51
O0011154,7430,2025-10-02 23:48:50,805000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Dầu Gội Khô Batiste Hương Hoa Quyến Rũ 200ml"", ""title"": ""Batiste""}]",,2025-10-02 23:09:50,2025-10-03 01:54:50
O0011155,7431,2025-10-03 01:38:23,1200050.42,VND,Bank Transfer,Completed,Facebook,"[{""product_id"": ""Kem Đánh Răng Colgate Maxfresh Hương Đào Mát Lạnh 225g + Bàn Chải Lông Tơ"", ""title"": ""Colgate""}, {""product_id"": ""Bàn Chải Đánh Răng Oral-B Tinh Chất Trà Xanh (1 Cây)"", ""title"": ""Oral-B""}]",,2025-10-03 00:58:23,2025-10-03 10:30:23
O0011156,7431,2025-02-22 06:39:46,413000.0,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Combo Cetaphil Sữa Rửa Mặt 125ml + Kem Dưỡng Ẩm 50g Dịu Lành Cho Da Nhạy Cảm"", ""title"": ""Cetaphil""}]",,2025-02-22 05:09:46,2025-02-23 05:17:46
