customer_id,first_purchase_date,acquisition_channel,campaign_type,acquisition_cost,recency,frequency_90d,monetary_90d,avg_order_value,product_diversity,return_rate,email_open_rate,support_ticket_count,CLV_target,money_unit_note
C08140,2024-07-14,Meta,Retargeting,2.64,520,1,578801,578801,1,0.0,0.16,1,347280,same unit as product_data_base.price_current
C08141,2024-12-13,Meta,Prospecting,8.35,283,2,501365,250682,1,0.65,0.31,0,300819,same unit as product_data_base.price_current
C08142,2024-02-17,Google,Retargeting,1.49,551,2,1537546,768773,1,0.0,0.16,0,922528,same unit as product_data_base.price_current
C08143,2024-06-21,Google,Prospecting,5.21,543,1,70775,70775,1,0.24,0.51,0,42465,same unit as product_data_base.price_current
C08144,2024-03-04,Google,Prospecting,12.89,440,4,1251108,312777,1,0.0,0.19,0,750665,same unit as product_data_base.price_current
C08145,2023-08-23,Affiliate,Prospecting,3.5,699,4,2581815,645454,1,0.33,0.41,0,1549089,same unit as product_data_base.price_current
C08146,2023-12-15,Direct,Organic,0.0,732,1,114706,114706,1,0.1,0.26,1,68823,same unit as product_data_base.price_current
C08147,2024-01-31,Meta,Retargeting,5.3,404,8,5610075,701259,1,0.25,0.31,0,3366045,same unit as product_data_base.price_current
C08148,2024-02-20,Meta,Retargeting,6.2,665,1,131319,131319,1,0.0,0.24,0,78791,same unit as product_data_base.price_current
C08149,2025-07-04,Google,Prospecting,5.86,8,13,5020926,386225,1,0.0,0.19,2,19506358,same unit as product_data_base.price_current
C08150,2023-03-22,Google,Prospecting,21.79,900,5,2596032,519206,1,0.0,0.17,1,1557619,same unit as product_data_base.price_current
C08151,2023-02-05,Direct,Organic,0.0,900,1,140843,140843,1,0.0,0.47,0,84506,same unit as product_data_base.price_current
C08152,2024-10-02,Google,Retargeting,10.54,354,8,2525600,315700,1,0.12,0.32,0,1515360,same unit as product_data_base.price_current
C08153,2025-05-31,Meta,Prospecting,0.5,141,2,953863,476931,1,0.0,0.26,0,854932,same unit as product_data_base.price_current
C08154,2025-01-26,Google,Prospecting,25.47,324,1,247293,247293,1,0.0,0.31,0,148376,same unit as product_data_base.price_current
C08155,2024-09-14,Direct,Organic,0.0,183,7,6552485,936069,1,0.0,0.37,0,6142375,same unit as product_data_base.price_current
C08156,2024-04-12,Direct,Organic,0.0,527,12,5992415,499368,1,0.12,0.57,0,3595449,same unit as product_data_base.price_current
C08157,2023-12-22,Meta,Prospecting,16.36,687,2,1336803,668402,1,0.35,0.23,1,802082,same unit as product_data_base.price_current
C08158,2024-12-09,Google,Prospecting,16.66,205,3,986442,328814,1,0.0,0.56,0,591865,same unit as product_data_base.price_current
C08159,2025-10-16,Meta,Retargeting,10.39,61,1,434656,434656,1,0.0,0.18,0,1759781,same unit as product_data_base.price_current
C08160,2025-06-20,Google,Prospecting,16.74,28,4,2022314,505578,1,0.0,0.29,0,18132836,same unit as product_data_base.price_current
C08161,2024-11-03,Meta,Prospecting,8.32,242,6,4746557,791093,1,0.0,0.33,1,2847934,same unit as product_data_base.price_current
C08162,2024-03-14,Affiliate,Prospecting,3.02,642,1,168183,168183,1,0.0,0.2,1,100910,same unit as product_data_base.price_current
C08163,2024-06-14,Google,Prospecting,15.18,464,5,2826755,565351,1,0.0,0.44,0,1696053,same unit as product_data_base.price_current
C08164,2023-05-07,Direct,Organic,0.0,816,13,8125797,625061,1,0.28,0.35,0,4875478,same unit as product_data_base.price_current
C08165,2023-07-24,Affiliate,Prospecting,7.14,632,4,1663698,415924,1,0.0,0.46,0,998219,same unit as product_data_base.price_current
C08166,2023-01-29,Meta,Retargeting,0.89,900,6,1665311,277552,1,0.11,0.35,0,999186,same unit as product_data_base.price_current
C08167,2024-03-20,Email,Retargeting,1.51,636,1,1094391,1094391,1,0.0,0.59,0,656635,same unit as product_data_base.price_current
C08168,2025-08-23,Direct,Organic,0.0,115,1,218438,218438,1,0.18,0.39,0,445461,same unit as product_data_base.price_current
C08169,2024-04-08,Google,Prospecting,26.75,617,1,188781,188781,1,0.0,0.29,0,113269,same unit as product_data_base.price_current
C08170,2023-05-31,Google,Retargeting,8.77,764,3,1424729,474910,1,0.27,0.27,0,854837,same unit as product_data_base.price_current
C08171,2023-08-28,Google,Retargeting,2.28,741,2,1701271,850636,1,0.23,0.23,1,1020763,same unit as product_data_base.price_current
C08172,2023-09-23,Email,Retargeting,2.04,634,2,969958,484979,1,0.0,0.72,0,581975,same unit as product_data_base.price_current
C08173,2025-07-01,Google,Prospecting,20.91,168,1,192605,192605,1,0.0,0.27,0,197971,same unit as product_data_base.price_current
C08174,2024-05-11,Google,Prospecting,23.21,409,8,6318067,789758,1,0.0,0.28,1,3790840,same unit as product_data_base.price_current
C08175,2024-11-15,Meta,Prospecting,16.51,147,3,1918341,639447,1,0.17,0.34,1,4715527,same unit as product_data_base.price_current
C08176,2023-06-07,Meta,Prospecting,19.97,809,2,1151519,575759,1,0.33,0.05,1,690911,same unit as product_data_base.price_current
C08177,2023-06-21,Meta,Prospecting,17.53,900,1,92113,92113,1,0.15,0.21,0,55268,same unit as product_data_base.price_current
C08178,2024-05-08,Meta,Prospecting,11.54,587,1,979463,979463,1,0.0,0.32,0,587678,same unit as product_data_base.price_current
C08179,2025-08-27,Google,Prospecting,18.31,11,9,2910441,323382,1,0.12,0.34,0,12384681,same unit as product_data_base.price_current
C08180,2024-11-06,Meta,Prospecting,11.63,405,1,719293,719293,1,0.0,0.24,0,431576,same unit as product_data_base.price_current
C08181,2024-10-20,Meta,Prospecting,15.42,422,1,183979,183979,1,0.0,0.5,0,110387,same unit as product_data_base.price_current
C08182,2025-06-21,Direct,Organic,0.0,19,2,478244,239122,1,0.0,0.43,0,1822583,same unit as product_data_base.price_current
C08183,2024-10-27,Direct,Organic,0.0,415,1,491840,491840,1,0.0,0.53,0,295104,same unit as product_data_base.price_current
C08184,2024-01-02,Direct,Organic,0.0,714,1,244929,244929,1,0.0,0.36,0,146957,same unit as product_data_base.price_current
C08185,2024-07-03,Direct,Organic,0.0,531,1,781238,781238,1,0.12,0.42,1,468743,same unit as product_data_base.price_current
C08186,2024-10-04,Meta,Prospecting,17.41,438,1,282989,282989,1,0.0,0.15,0,169794,same unit as product_data_base.price_current
C08187,2023-09-12,Meta,Prospecting,12.54,826,1,668919,668919,1,0.0,0.5,0,401351,same unit as product_data_base.price_current
C08188,2023-07-27,Meta,Prospecting,14.82,873,1,595608,595608,1,0.12,0.19,1,357365,same unit as product_data_base.price_current
C08189,2024-03-25,Direct,Organic,0.0,576,2,419188,209594,1,0.18,0.41,0,251513,same unit as product_data_base.price_current
C08190,2023-04-05,Direct,Organic,0.0,900,1,982087,982087,1,0.0,0.5,0,589252,same unit as product_data_base.price_current
C08191,2025-04-18,Meta,Prospecting,10.1,126,4,1568622,392155,1,0.0,0.5,0,3388848,same unit as product_data_base.price_current
C08192,2024-04-22,Meta,Prospecting,11.17,515,4,1057151,264288,1,0.15,0.49,0,634291,same unit as product_data_base.price_current
C08193,2024-11-13,Google,Retargeting,6.76,115,5,1710630,342126,1,0.0,0.33,0,2405267,same unit as product_data_base.price_current
C08194,2025-01-31,Meta,Prospecting,9.64,319,1,1584798,1584798,1,0.0,0.18,0,950879,same unit as product_data_base.price_current
C08195,2023-07-09,Google,Prospecting,25.29,721,4,1221515,305379,1,0.0,0.18,0,732909,same unit as product_data_base.price_current
C08196,2024-12-11,Affiliate,Prospecting,9.29,370,1,137758,137758,1,0.0,0.18,1,82655,same unit as product_data_base.price_current
C08197,2025-01-25,Google,Prospecting,21.18,325,1,684154,684154,1,0.0,0.45,0,410493,same unit as product_data_base.price_current
C08198,2025-04-15,Direct,Organic,0.0,147,5,3964424,792885,1,0.0,0.53,1,8782332,same unit as product_data_base.price_current
C08199,2023-05-13,Google,Prospecting,19.92,900,1,67437,67437,1,0.0,0.16,0,40462,same unit as product_data_base.price_current
C08200,2023-02-24,Google,Prospecting,17.19,900,1,240531,240531,1,0.14,0.63,0,144319,same unit as product_data_base.price_current
C08201,2024-05-24,Direct,Organic,0.0,443,6,3247057,541176,1,0.17,0.37,0,1948234,same unit as product_data_base.price_current
C08202,2024-10-31,Google,Prospecting,7.48,337,6,1411920,235320,1,0.27,0.12,1,847152,same unit as product_data_base.price_current
C08203,2024-02-14,Google,Prospecting,23.85,593,4,1173296,293324,1,0.11,0.29,1,703978,same unit as product_data_base.price_current
C08204,2025-09-13,Email,Retargeting,3.47,41,5,1178984,235797,1,0.15,0.56,1,5148982,same unit as product_data_base.price_current
C08205,2025-01-03,Direct,Organic,0.0,210,3,1206474,402158,1,0.33,0.43,2,723884,same unit as product_data_base.price_current
C08206,2023-09-16,Meta,Prospecting,16.97,630,3,891328,297109,1,0.0,0.09,0,534797,same unit as product_data_base.price_current
C08207,2023-10-26,Meta,Prospecting,8.28,691,13,7365393,566569,1,0.07,0.32,1,4419236,same unit as product_data_base.price_current
C08208,2024-07-14,Google,Prospecting,20.16,336,5,2423682,484736,1,0.04,0.42,1,1454209,same unit as product_data_base.price_current
C08209,2023-10-24,Direct,Organic,0.0,695,10,3732643,373264,1,0.12,0.44,2,2239586,same unit as product_data_base.price_current
C08210,2023-12-28,Affiliate,Retargeting,5.1,463,11,9252723,841157,1,0.0,0.44,0,5551634,same unit as product_data_base.price_current
C08211,2024-08-11,Meta,Prospecting,10.14,492,1,766668,766668,1,0.0,0.23,0,460001,same unit as product_data_base.price_current
C08212,2023-05-07,Meta,Prospecting,0.5,900,1,166194,166194,1,0.0,0.12,0,99716,same unit as product_data_base.price_current
C08213,2023-07-16,Direct,Organic,0.0,798,3,1273379,424460,1,0.08,0.5,0,764027,same unit as product_data_base.price_current
C08214,2023-08-09,Meta,Prospecting,21.22,860,1,146475,146475,1,0.0,0.26,0,87885,same unit as product_data_base.price_current
C08215,2025-09-21,Meta,Prospecting,14.9,2,7,2254994,322142,1,0.0,0.42,1,8111084,same unit as product_data_base.price_current
C08216,2023-04-01,Meta,Prospecting,16.44,900,1,633697,633697,1,0.0,0.48,0,380218,same unit as product_data_base.price_current
C08217,2024-02-15,Meta,Prospecting,17.74,489,5,1545879,309176,1,0.58,0.44,2,927528,same unit as product_data_base.price_current
C08218,2023-01-08,Email,Retargeting,2.18,900,1,539709,539709,1,0.44,0.57,0,323825,same unit as product_data_base.price_current
C08219,2024-06-27,Google,Prospecting,22.84,451,5,2790209,558042,1,0.0,0.53,0,1674125,same unit as product_data_base.price_current
C08220,2024-04-12,Google,Prospecting,25.56,613,1,100158,100158,1,0.47,0.32,2,60095,same unit as product_data_base.price_current
C08221,2023-11-16,Direct,Organic,0.0,688,4,3412788,853197,1,0.52,0.48,1,2047673,same unit as product_data_base.price_current
C08222,2023-09-26,Meta,Prospecting,12.79,812,1,131753,131753,1,0.0,0.23,0,79052,same unit as product_data_base.price_current
C08223,2023-03-02,Meta,Prospecting,3.03,869,10,4000527,400053,1,0.0,0.14,0,2400316,same unit as product_data_base.price_current
C08224,2025-03-07,Direct,Organic,0.0,284,1,248136,248136,1,0.0,0.2,0,148882,same unit as product_data_base.price_current
C08225,2024-07-06,Direct,Organic,0.0,450,7,3746249,535178,1,0.0,0.49,1,2247749,same unit as product_data_base.price_current
C08226,2025-07-14,Meta,Prospecting,7.94,64,8,4704287,588036,1,0.43,0.49,1,16030541,same unit as product_data_base.price_current
C08227,2024-10-22,Meta,Prospecting,16.71,420,1,460063,460063,1,0.0,0.37,0,276038,same unit as product_data_base.price_current
C08228,2024-12-16,Meta,Prospecting,6.84,262,9,7625591,847288,1,0.0,0.25,0,4575354,same unit as product_data_base.price_current
C08229,2025-02-17,Email,Retargeting,1.75,302,1,1856597,1856597,1,0.17,0.38,1,1113958,same unit as product_data_base.price_current
C08230,2023-07-13,Meta,Prospecting,28.01,731,4,1503581,375895,1,0.08,0.42,2,902149,same unit as product_data_base.price_current
C08231,2024-04-26,Google,Prospecting,23.31,599,1,794299,794299,1,0.0,0.13,0,476579,same unit as product_data_base.price_current
C08232,2025-05-04,Meta,Prospecting,0.93,172,5,2144484,428897,1,0.0,0.42,2,2120400,same unit as product_data_base.price_current
C08233,2024-05-12,Direct,Organic,0.0,583,1,812270,812270,1,0.17,0.46,0,487362,same unit as product_data_base.price_current
C08234,2023-07-31,Google,Retargeting,15.16,837,2,1637741,818871,1,0.34,0.2,0,982645,same unit as product_data_base.price_current
C08235,2024-10-26,Google,Prospecting,25.57,416,1,104297,104297,1,0.0,0.31,0,62578,same unit as product_data_base.price_current
C08236,2024-10-31,Meta,Prospecting,16.98,411,1,525831,525831,1,0.0,0.31,0,315499,same unit as product_data_base.price_current
C08237,2023-08-09,Meta,Prospecting,13.81,779,3,1130254,376751,1,0.0,0.8,0,678152,same unit as product_data_base.price_current
C08238,2023-09-30,Email,Retargeting,0.7,654,3,3533597,1177866,1,0.0,0.44,0,2120158,same unit as product_data_base.price_current
C08239,2023-10-06,Direct,Organic,0.0,658,7,2630701,375814,1,0.07,0.55,0,1578421,same unit as product_data_base.price_current
C08240,2025-03-26,Email,Retargeting,1.5,265,1,496455,496455,1,0.0,0.28,0,297873,same unit as product_data_base.price_current
C08241,2023-10-03,Email,Retargeting,0.21,805,1,1839249,1839249,1,0.0,0.52,0,1103549,same unit as product_data_base.price_current
C08242,2025-10-01,Meta,Prospecting,18.71,76,1,381600,381600,1,0.26,0.32,0,1096510,same unit as product_data_base.price_current
C08243,2024-05-28,Email,Retargeting,1.95,567,1,773082,773082,1,0.0,0.35,0,463849,same unit as product_data_base.price_current
C08244,2025-07-11,Meta,Prospecting,8.54,32,8,2005899,250737,1,0.38,0.33,0,6826766,same unit as product_data_base.price_current
C08245,2024-10-03,Meta,Retargeting,9.03,295,12,8161784,680149,1,0.09,0.22,0,4897071,same unit as product_data_base.price_current
C08246,2024-05-19,Email,Retargeting,2.07,576,1,978841,978841,1,0.37,0.58,1,587305,same unit as product_data_base.price_current
C08247,2024-08-12,Direct,Organic,0.0,362,12,6703172,558598,1,0.05,0.38,1,4021903,same unit as product_data_base.price_current
C08248,2025-02-10,Email,Retargeting,3.11,197,7,3986551,569507,1,0.0,0.58,0,2391930,same unit as product_data_base.price_current
C08249,2025-01-09,Direct,Organic,0.0,341,1,407057,407057,1,0.0,0.42,0,244234,same unit as product_data_base.price_current
C08250,2024-11-05,Affiliate,Retargeting,6.17,286,2,977513,488757,1,0.0,0.12,0,586508,same unit as product_data_base.price_current
C08251,2025-10-10,Meta,Prospecting,21.36,67,1,66948,66948,1,0.0,0.43,0,227476,same unit as product_data_base.price_current
C08252,2023-05-08,Affiliate,Prospecting,8.17,900,1,259609,259609,1,0.0,0.38,1,155765,same unit as product_data_base.price_current
C08253,2024-05-17,Google,Prospecting,10.58,578,1,529070,529070,1,0.0,0.3,1,317442,same unit as product_data_base.price_current
C08254,2025-06-20,Direct,Organic,0.0,179,1,196606,196606,1,0.0,0.33,0,159073,same unit as product_data_base.price_current
C08255,2024-06-26,Email,Retargeting,2.28,538,1,665441,665441,1,0.0,0.54,0,399265,same unit as product_data_base.price_current
C08256,2024-05-06,Google,Retargeting,7.26,509,6,3812416,635403,1,0.0,0.11,0,2287450,same unit as product_data_base.price_current
C08257,2025-11-10,Email,Retargeting,2.16,0,9,4014580,446064,1,0.0,0.55,0,9696233,same unit as product_data_base.price_current
C08258,2024-12-14,Meta,Prospecting,7.08,367,1,398065,398065,1,0.1,0.33,1,238839,same unit as product_data_base.price_current
C08259,2025-03-01,Direct,Organic,0.0,290,1,869688,869688,1,0.0,0.19,0,521813,same unit as product_data_base.price_current
C08260,2024-02-20,Meta,Prospecting,0.5,665,1,214938,214938,1,0.07,0.45,0,128963,same unit as product_data_base.price_current
C08261,2023-05-28,Meta,Prospecting,10.03,742,8,1806471,225809,1,0.0,0.48,1,1083882,same unit as product_data_base.price_current
C08262,2025-08-27,Meta,Prospecting,16.43,111,1,75345,75345,1,0.0,0.26,0,93126,same unit as product_data_base.price_current
C08263,2023-01-29,Meta,Prospecting,16.25,900,1,551340,551340,1,0.2,0.19,0,330804,same unit as product_data_base.price_current
C08264,2023-11-04,Meta,Prospecting,10.28,773,1,261275,261275,1,0.0,0.18,0,156765,same unit as product_data_base.price_current
C08265,2023-06-11,Meta,Prospecting,14.4,900,1,905782,905782,1,0.17,0.11,1,543469,same unit as product_data_base.price_current
C08266,2025-05-18,Google,Prospecting,13.25,42,6,3583071,597179,1,0.0,0.22,0,6293396,same unit as product_data_base.price_current
C08267,2025-05-01,Google,Prospecting,15.06,64,3,541832,180611,1,0.0,0.17,0,1705081,same unit as product_data_base.price_current
C08268,2023-03-02,Meta,Prospecting,20.57,865,9,5456657,606295,1,0.0,0.51,0,3273994,same unit as product_data_base.price_current
C08269,2023-05-05,Meta,Prospecting,5.0,900,1,476340,476340,1,0.0,0.27,1,285804,same unit as product_data_base.price_current
C08270,2025-04-17,Affiliate,Retargeting,13.16,243,1,548194,548194,1,0.0,0.27,0,328916,same unit as product_data_base.price_current
C08271,2024-04-10,Meta,Prospecting,14.04,615,1,247803,247803,1,0.08,0.44,0,148682,same unit as product_data_base.price_current
C08272,2023-08-31,Meta,Prospecting,25.11,838,1,219264,219264,1,0.29,0.42,2,131558,same unit as product_data_base.price_current
C08273,2024-04-17,Meta,Prospecting,24.17,376,6,2603177,433863,1,0.0,0.38,0,1561906,same unit as product_data_base.price_current
C08274,2025-08-16,Meta,Prospecting,0.5,122,1,201602,201602,1,0.03,0.17,0,837606,same unit as product_data_base.price_current
C08275,2024-06-16,Email,Retargeting,1.95,548,1,1676866,1676866,1,0.0,0.52,0,1006120,same unit as product_data_base.price_current
C08276,2024-05-08,Google,Retargeting,3.57,461,9,3001740,333527,1,0.15,0.53,2,1801044,same unit as product_data_base.price_current
C08277,2025-06-17,Google,Prospecting,15.05,153,2,876903,438452,1,0.18,0.22,0,599981,same unit as product_data_base.price_current
C08278,2023-03-23,Meta,Prospecting,15.74,900,1,224799,224799,1,0.0,0.29,1,134879,same unit as product_data_base.price_current
C08279,2025-05-05,Email,Retargeting,2.97,126,9,8435874,937319,1,0.0,0.57,1,22542430,same unit as product_data_base.price_current
C08280,2025-05-28,Email,Retargeting,0.93,107,5,3511193,702239,1,0.34,0.35,1,4644249,same unit as product_data_base.price_current
C08281,2025-07-11,Meta,Prospecting,28.17,158,1,427630,427630,1,0.16,0.15,0,442698,same unit as product_data_base.price_current
C08282,2023-01-12,Meta,Prospecting,9.51,900,1,938259,938259,1,0.1,0.12,0,562955,same unit as product_data_base.price_current
C08283,2024-03-24,Meta,Prospecting,4.94,632,1,891778,891778,1,0.0,0.29,0,535067,same unit as product_data_base.price_current
C08284,2025-01-31,Email,Retargeting,2.68,319,1,152690,152690,1,0.29,0.46,1,91614,same unit as product_data_base.price_current
C08285,2023-01-26,Meta,Prospecting,13.77,900,5,1722491,344498,1,0.0,0.28,0,1033495,same unit as product_data_base.price_current
C08286,2024-05-22,Google,Prospecting,31.48,573,1,250416,250416,1,0.11,0.49,0,150250,same unit as product_data_base.price_current
C08287,2023-03-03,Meta,Prospecting,7.1,839,4,657362,164340,1,0.0,0.33,1,394417,same unit as product_data_base.price_current
C08288,2023-08-17,Meta,Prospecting,14.11,576,9,5070205,563356,1,0.35,0.35,2,3042123,same unit as product_data_base.price_current
C08289,2024-08-29,Meta,Prospecting,20.62,474,1,126446,126446,1,0.0,0.23,1,75867,same unit as product_data_base.price_current
C08290,2025-11-24,Meta,Prospecting,7.93,3,2,399167,199583,1,0.0,0.42,0,1683591,same unit as product_data_base.price_current
C08291,2025-06-09,Meta,Prospecting,20.69,124,5,4286559,857312,1,0.0,0.22,0,9263102,same unit as product_data_base.price_current
C08292,2025-01-30,Google,Prospecting,18.78,320,1,253149,253149,1,0.0,0.48,0,151890,same unit as product_data_base.price_current
C08293,2024-08-17,Google,Retargeting,3.48,352,16,7642784,477674,1,0.0,0.13,1,4585670,same unit as product_data_base.price_current
C08294,2025-11-14,Google,Prospecting,24.84,23,7,2378050,339721,1,0.0,0.44,0,10530491,same unit as product_data_base.price_current
C08295,2025-11-21,Email,Retargeting,1.64,10,2,1142703,571352,1,0.47,0.55,0,5183134,same unit as product_data_base.price_current
C08296,2025-11-01,Email,Retargeting,2.75,20,5,3679031,735806,1,0.0,0.3,3,18361278,same unit as product_data_base.price_current
C08297,2023-01-01,Email,Retargeting,1.24,900,1,934392,934392,1,0.14,0.53,0,560635,same unit as product_data_base.price_current
C08298,2023-05-13,Direct,Organic,0.0,863,3,1472517,490839,1,0.0,0.47,0,883510,same unit as product_data_base.price_current
C08299,2023-03-27,Meta,Retargeting,1.64,900,1,216280,216280,1,0.0,0.39,0,129768,same unit as product_data_base.price_current
C08300,2024-05-30,Meta,Prospecting,10.36,565,1,1102721,1102721,1,0.0,0.2,0,661633,same unit as product_data_base.price_current
C08301,2023-06-24,Google,Prospecting,15.14,900,1,133449,133449,1,0.13,0.51,1,80069,same unit as product_data_base.price_current
C08302,2025-02-01,Google,Prospecting,17.36,252,4,3154130,788532,1,0.2,0.52,1,1892478,same unit as product_data_base.price_current
C08303,2025-11-10,Google,Prospecting,19.74,14,9,3199783,355531,1,0.0,0.15,0,13895399,same unit as product_data_base.price_current
C08304,2025-09-23,Meta,Prospecting,24.76,84,1,183384,183384,1,0.35,0.28,1,480790,same unit as product_data_base.price_current
C08305,2024-07-31,Google,Prospecting,15.28,404,4,2520342,630086,1,0.0,0.34,1,1512205,same unit as product_data_base.price_current
C08306,2023-02-18,Direct,Organic,0.0,900,1,549267,549267,1,0.1,0.41,0,329560,same unit as product_data_base.price_current
C08307,2024-06-11,Meta,Prospecting,23.69,553,1,216055,216055,1,0.0,0.41,0,129633,same unit as product_data_base.price_current
C08308,2023-05-25,Affiliate,Prospecting,10.57,866,2,847175,423587,1,0.0,0.49,1,508305,same unit as product_data_base.price_current
C08309,2025-01-31,Meta,Prospecting,12.51,319,1,110466,110466,1,0.19,0.21,1,66279,same unit as product_data_base.price_current
C08310,2025-07-17,Meta,Prospecting,14.84,152,1,298373,298373,1,0.0,0.35,0,295467,same unit as product_data_base.price_current
C08311,2025-03-04,Google,Prospecting,18.77,287,1,229739,229739,1,0.0,0.28,0,137843,same unit as product_data_base.price_current
C08312,2023-11-15,Google,Retargeting,10.59,762,1,248906,248906,1,0.0,0.34,0,149344,same unit as product_data_base.price_current
C08313,2024-11-28,Google,Retargeting,11.12,250,5,4330273,866055,1,0.0,0.13,0,2598164,same unit as product_data_base.price_current
C08314,2025-04-26,Google,Retargeting,2.1,234,1,412777,412777,1,0.15,0.33,1,247666,same unit as product_data_base.price_current
C08315,2025-02-21,Google,Prospecting,22.85,129,9,4129116,458791,1,0.0,0.2,0,7959561,same unit as product_data_base.price_current
C08316,2023-02-11,Meta,Retargeting,7.22,782,3,3469239,1156413,1,0.0,0.27,0,2081544,same unit as product_data_base.price_current
C08317,2024-06-12,Meta,Retargeting,7.18,416,5,2886649,577330,1,0.0,0.47,0,1731990,same unit as product_data_base.price_current
C08318,2023-10-19,Meta,Prospecting,12.2,789,1,595249,595249,1,0.06,0.48,0,357149,same unit as product_data_base.price_current
C08319,2025-08-26,Affiliate,Prospecting,9.61,25,7,3997518,571074,1,0.0,0.17,1,12583347,same unit as product_data_base.price_current
C08320,2023-04-07,Meta,Retargeting,8.67,860,9,6970980,774553,1,0.0,0.28,0,4182588,same unit as product_data_base.price_current
C08321,2023-03-15,Direct,Organic,0.0,900,1,1615314,1615314,1,0.61,0.24,1,969188,same unit as product_data_base.price_current
C08322,2025-01-27,Meta,Retargeting,6.34,154,21,13256940,631283,1,0.6,0.66,2,10811217,same unit as product_data_base.price_current
C08323,2023-07-27,Meta,Prospecting,19.13,768,2,1094686,547343,1,0.0,0.55,0,656812,same unit as product_data_base.price_current
C08324,2024-02-14,Meta,Prospecting,9.21,671,1,606393,606393,1,0.0,0.47,0,363836,same unit as product_data_base.price_current
C08325,2023-11-27,Meta,Retargeting,6.04,580,7,3400782,485826,1,0.0,0.24,1,2040469,same unit as product_data_base.price_current
C08326,2023-12-10,Affiliate,Prospecting,8.58,737,1,131301,131301,1,0.0,0.25,0,78780,same unit as product_data_base.price_current
C08327,2025-09-15,Email,Retargeting,1.55,11,11,5811858,528351,1,0.0,0.49,3,20022000,same unit as product_data_base.price_current
C08328,2025-02-09,Direct,Organic,0.0,310,1,347772,347772,1,0.0,0.17,0,208663,same unit as product_data_base.price_current
C08329,2023-03-15,Direct,Organic,0.0,900,2,532991,266495,1,0.0,0.38,0,319794,same unit as product_data_base.price_current
C08330,2023-09-11,Google,Prospecting,13.68,571,6,2439170,406528,1,0.12,0.27,0,1463502,same unit as product_data_base.price_current
C08331,2025-08-16,Email,Retargeting,1.06,95,2,1314308,657154,1,0.12,0.46,0,4343652,same unit as product_data_base.price_current
C08332,2025-03-30,Google,Retargeting,8.51,178,3,1543221,514407,1,0.31,0.27,2,1030552,same unit as product_data_base.price_current
C08333,2025-09-12,Email,Retargeting,3.36,11,4,1579827,394957,1,0.22,0.65,1,6019112,same unit as product_data_base.price_current
C08334,2023-11-28,Meta,Retargeting,7.81,680,3,2255781,751927,1,0.0,0.22,0,1353469,same unit as product_data_base.price_current
C08335,2025-01-16,Google,Retargeting,6.41,146,4,1657463,414366,1,0.12,0.26,0,2362714,same unit as product_data_base.price_current
C08336,2025-04-15,Google,Prospecting,25.21,165,3,1695008,565003,1,0.32,0.27,0,1700939,same unit as product_data_base.price_current
C08337,2024-03-30,Meta,Prospecting,12.8,540,5,1917257,383451,1,0.0,0.31,0,1150354,same unit as product_data_base.price_current
C08338,2023-11-09,Google,Retargeting,9.63,509,10,6064590,606459,1,0.08,0.3,2,3638754,same unit as product_data_base.price_current
C08339,2025-10-14,Direct,Organic,0.0,63,1,92955,92955,1,0.55,0.31,0,251730,same unit as product_data_base.price_current
C08340,2023-08-16,Google,Prospecting,19.92,774,2,955741,477871,1,0.0,0.31,2,573445,same unit as product_data_base.price_current
C08341,2025-04-13,Google,Retargeting,1.78,181,3,1262592,420864,1,0.17,0.46,3,832195,same unit as product_data_base.price_current
C08342,2025-05-07,Meta,Prospecting,13.6,2,3,2081416,693805,1,0.0,0.32,0,20500293,same unit as product_data_base.price_current
C08343,2025-03-28,Direct,Organic,0.0,263,1,861149,861149,1,0.0,0.27,0,516689,same unit as product_data_base.price_current
C08344,2025-10-14,Meta,Prospecting,25.86,21,7,4349391,621342,1,0.0,0.5,2,21030077,same unit as product_data_base.price_current
C08345,2024-06-11,Affiliate,Prospecting,5.87,553,1,87670,87670,1,0.18,0.48,0,52602,same unit as product_data_base.price_current
C08346,2025-08-07,Affiliate,Prospecting,12.28,131,1,183088,183088,1,0.0,0.2,0,195868,same unit as product_data_base.price_current
C08347,2024-03-02,Direct,Organic,0.0,568,9,5632612,625846,1,0.0,0.51,0,3379567,same unit as product_data_base.price_current
C08348,2023-02-11,Meta,Prospecting,19.08,900,1,246346,246346,1,0.0,0.21,0,147808,same unit as product_data_base.price_current
C08349,2024-04-09,Meta,Prospecting,10.3,503,2,1077123,538561,1,0.0,0.46,0,646274,same unit as product_data_base.price_current
C08350,2023-10-05,Affiliate,Prospecting,7.82,803,1,406781,406781,1,0.0,0.33,1,244069,same unit as product_data_base.price_current
C08351,2025-04-15,Direct,Organic,0.0,245,1,331919,331919,1,0.3,0.56,0,199151,same unit as product_data_base.price_current
C08352,2023-01-19,Direct,Organic,0.0,793,8,3682802,460350,1,0.0,0.54,2,2209681,same unit as product_data_base.price_current
C08353,2023-03-07,Google,Prospecting,9.29,900,1,663156,663156,1,0.21,0.55,0,397894,same unit as product_data_base.price_current
C08354,2023-06-16,Google,Prospecting,22.65,709,6,1634422,272404,1,0.0,0.53,0,980653,same unit as product_data_base.price_current
