order_id,customer_id,order_date,order_value,num_items
O0030928,C07765,2024-12-21,556000,3
O0030929,C07765,2024-12-28,298000,1
O0030930,C07765,2025-01-14,177000,2
O0030931,C07765,2025-01-19,348000,3
O0030932,C07765,2025-01-19,739000,3
O0030933,C07765,2025-02-18,447000,2
O0030934,C07765,2025-02-21,470000,2
O0030935,C07766,2023-12-16,527000,4
O0030936,C07767,2024-01-22,376000,2
O0030937,C07768,2023-03-28,837000,5
O0030938,C07769,2023-11-03,147000,1
O0030939,C07770,2024-03-17,804000,4
O0030940,C07770,2024-04-08,147000,1
O0030941,C07770,2024-04-24,69000,1
O0030942,C07770,2024-05-26,1081000,8
O0030943,C07770,2024-06-02,49000,1
O0030944,C07770,2024-06-11,833000,4
O0030945,C07771,2025-01-15,267000,1
O0030946,C07771,2025-03-17,189000,1
O0030947,C07771,2025-04-07,335000,1
O0030948,C07772,2023-09-21,129000,1
O0030949,C07772,2023-09-28,582000,3
O0030950,C07772,2023-09-30,140000,1
O0030951,C07772,2023-10-01,96000,2
O0030952,C07772,2023-10-06,139000,1
O0030953,C07772,2023-10-06,118000,2
O0030954,C07772,2023-10-11,56000,1
O0030955,C07772,2023-10-27,263000,1
O0030956,C07772,2023-10-28,129000,1
O0030957,C07772,2023-10-29,88000,1
O0030958,C07772,2023-11-02,647000,5
O0030959,C07772,2023-11-02,655000,3
O0030960,C07772,2023-11-03,453000,3
O0030961,C07772,2023-11-12,502000,3
O0030962,C07772,2023-11-27,417000,2
O0030963,C07772,2023-12-03,509000,3
O0030964,C07772,2023-12-05,292000,3
O0030965,C07772,2023-12-06,879000,3
O0030966,C07772,2023-12-14,1030000,7
O0030967,C07773,2025-10-11,373000,2
O0030968,C07773,2025-11-27,1166000,7
O0030969,C07774,2025-01-04,469000,3
O0030970,C07775,2024-02-25,526000,2
O0030971,C07776,2024-05-07,180000,2
O0030972,C07777,2024-09-24,86000,1
O0030973,C07778,2025-09-19,625000,3
O0030974,C07779,2024-03-26,263000,1
O0030975,C07779,2024-04-07,69000,1
O0030976,C07779,2024-04-11,1743000,6
O0030977,C07779,2024-04-22,154000,2
O0030978,C07780,2023-06-22,99000,1
O0030979,C07781,2023-01-21,1138000,7
O0030980,C07781,2023-01-24,476000,3
O0030981,C07781,2023-01-31,479000,4
O0030982,C07781,2023-03-07,485000,3
O0030983,C07782,2025-05-03,88000,1
O0030984,C07783,2025-09-12,322000,2
O0030985,C07783,2025-10-16,990000,6
O0030986,C07783,2025-11-09,245000,1
O0030987,C07783,2025-11-10,1079000,6
O0030988,C07783,2025-12-02,154000,1
O0030989,C07784,2025-12-11,803000,4
O0030990,C07784,2026-01-06,1217000,5
O0030991,C07784,2026-01-21,118000,1
O0030992,C07784,2026-01-29,147000,1
O0030993,C07785,2024-09-14,77000,1
O0030994,C07785,2024-10-25,1043000,5
O0030995,C07786,2025-11-20,404000,2
O0030996,C07787,2024-01-16,498000,2
O0030997,C07788,2025-10-31,1525000,8
O0030998,C07789,2023-12-10,629000,7
O0030999,C07790,2023-06-15,577000,1
O0031000,C07791,2024-11-30,130000,1
O0031001,C07792,2023-12-26,561000,3
O0031002,C07792,2024-02-03,523000,4
O0031003,C07792,2024-02-16,386000,4
O0031004,C07792,2024-03-01,358000,5
O0031005,C07792,2024-03-01,744000,2
O0031006,C07793,2025-11-08,485000,3
O0031007,C07793,2025-11-08,341000,2
O0031008,C07793,2025-11-21,182000,1
O0031009,C07793,2025-12-26,975000,4
O0031010,C07793,2025-12-31,442000,3
O0031011,C07793,2026-01-10,249000,1
O0031012,C07793,2026-01-15,328000,2
O0031013,C07793,2026-01-15,919000,3
O0031014,C07793,2026-01-22,274000,1
O0031015,C07794,2025-09-06,99000,1
O0031016,C07795,2024-06-28,659000,4
O0031017,C07796,2025-11-27,387000,3
O0031018,C07796,2025-12-12,236000,2
O0031019,C07796,2026-01-12,780000,3
O0031020,C07796,2026-01-25,653000,3
O0031021,C07797,2023-07-11,559000,3
O0031022,C07798,2024-01-01,1867000,9
O0031023,C07798,2024-01-24,381000,3
O0031024,C07798,2024-02-02,699000,3
O0031025,C07798,2024-02-03,118000,1
O0031026,C07799,2024-08-02,716000,4
O0031027,C07799,2024-08-20,307000,1
O0031028,C07799,2024-08-23,482000,4
O0031029,C07799,2024-09-02,188000,1
O0031030,C07799,2024-09-12,833000,5
O0031031,C07799,2024-09-22,67000,1
O0031032,C07799,2024-09-26,140000,1
O0031033,C07800,2024-05-03,396000,2
O0031034,C07800,2024-05-05,622000,2
O0031035,C07800,2024-05-06,487000,3
O0031036,C07800,2024-06-06,244000,2
O0031037,C07801,2024-10-03,557000,4
O0031038,C07801,2024-10-06,125000,1
O0031039,C07801,2024-10-13,683000,4
O0031040,C07801,2024-10-17,409000,4
O0031041,C07801,2024-10-22,316000,2
O0031042,C07801,2024-10-27,296000,3
O0031043,C07801,2024-10-29,518000,3
O0031044,C07801,2024-11-01,874000,3
O0031045,C07801,2024-11-03,990000,5
O0031046,C07801,2024-11-08,146000,2
O0031047,C07801,2024-11-22,1628000,3
O0031048,C07801,2024-11-26,139000,1
O0031049,C07801,2024-11-28,230000,1
O0031050,C07801,2024-12-01,460000,3
O0031051,C07801,2024-12-05,260000,2
O0031052,C07801,2024-12-05,334000,2
O0031053,C07802,2024-03-02,625000,1
O0031054,C07803,2023-04-09,263000,1
O0031055,C07803,2023-04-11,266000,1
O0031056,C07803,2023-04-15,121000,2
O0031057,C07803,2023-05-06,552000,4
O0031058,C07803,2023-05-12,397000,2
O0031059,C07803,2023-06-25,318000,2
O0031060,C07804,2024-05-10,361000,2
O0031061,C07805,2024-11-05,398000,4
O0031062,C07805,2024-11-09,308000,1
O0031063,C07806,2023-01-09,693000,3
O0031064,C07807,2024-04-10,995000,4
O0031065,C07807,2024-05-07,1226000,6
O0031066,C07807,2024-05-09,66000,1
O0031067,C07807,2024-05-14,371000,2
O0031068,C07807,2024-05-19,684000,4
O0031069,C07807,2024-05-23,182000,1
O0031070,C07807,2024-05-27,2101000,6
O0031071,C07807,2024-05-29,727000,5
O0031072,C07807,2024-05-30,2253000,5
O0031073,C07807,2024-06-08,1247000,7
O0031074,C07808,2023-09-30,558000,3
O0031075,C07809,2025-08-05,323000,2
O0031076,C07809,2025-08-17,838000,4
O0031077,C07809,2025-08-24,218000,2
O0031078,C07809,2025-08-25,408000,4
O0031079,C07809,2025-09-02,109000,1
O0031080,C07809,2025-09-16,1252000,9
O0031081,C07809,2025-10-03,189000,1
O0031082,C07809,2025-10-10,278000,2
O0031083,C07809,2025-10-13,773000,5
O0031084,C07809,2025-10-19,372000,3
O0031085,C07809,2025-10-21,1548000,5
O0031086,C07810,2025-10-28,139000,1
O0031087,C07811,2023-08-17,294000,2
O0031088,C07811,2023-08-21,649000,3
O0031089,C07811,2023-08-24,254000,3
O0031090,C07811,2023-08-30,158000,1
O0031091,C07811,2023-08-31,956000,4
O0031092,C07811,2023-09-04,925000,6
O0031093,C07811,2023-09-04,908000,5
O0031094,C07812,2025-12-01,263000,1
O0031095,C07812,2025-12-23,167000,1
O0031096,C07812,2025-12-23,578000,5
O0031097,C07812,2026-01-03,313000,3
O0031098,C07812,2026-01-16,633000,3
O0031099,C07812,2026-01-22,1217000,4
O0031100,C07812,2026-02-19,365000,3
O0031101,C07813,2023-09-24,65000,1
O0031102,C07813,2023-10-17,323000,3
O0031103,C07814,2024-06-01,149000,1
O0031104,C07815,2024-06-13,90000,1
O0031105,C07815,2024-07-23,339000,2
O0031106,C07815,2024-07-25,1159000,7
O0031107,C07816,2024-03-18,198000,1
O0031108,C07817,2024-11-19,78000,1
O0031109,C07818,2025-05-08,90000,1
O0031110,C07818,2025-05-10,266000,1
O0031111,C07818,2025-05-15,318000,3
O0031112,C07818,2025-05-17,679000,3
O0031113,C07818,2025-05-31,348000,2
O0031114,C07818,2025-06-18,311000,1
O0031115,C07818,2025-06-25,261000,1
O0031116,C07818,2025-07-16,335000,1
O0031117,C07818,2025-07-27,1954000,6
O0031118,C07819,2025-05-11,679000,4
O0031119,C07819,2025-05-11,249000,1
O0031120,C07819,2025-05-12,108000,1
O0031121,C07819,2025-06-14,169000,2
O0031122,C07819,2025-06-22,498000,2
O0031123,C07820,2024-01-03,77000,1
O0031124,C07820,2024-02-05,99000,1
O0031125,C07821,2024-02-12,357000,4
O0031126,C07821,2024-02-21,359000,2
O0031127,C07822,2026-01-02,559000,4
O0031128,C07822,2026-01-08,473000,5
O0031129,C07822,2026-01-15,895000,5
O0031130,C07822,2026-02-05,90000,1
O0031131,C07823,2024-05-20,486000,5
O0031132,C07824,2024-11-22,154000,1
O0031133,C07824,2024-12-28,232000,2
O0031134,C07825,2024-11-20,422000,5
O0031135,C07826,2025-06-08,498000,2
O0031136,C07826,2025-06-12,249000,1
O0031137,C07826,2025-06-13,727000,5
O0031138,C07826,2025-06-15,265000,2
O0031139,C07826,2025-06-17,264000,2
O0031140,C07826,2025-06-21,933000,4
O0031141,C07826,2025-07-03,490000,2
O0031142,C07826,2025-07-08,881000,4
O0031143,C07826,2025-07-10,106000,1
O0031144,C07826,2025-07-11,1208000,6
O0031145,C07826,2025-07-18,246000,2
O0031146,C07826,2025-07-22,180000,2
O0031147,C07826,2025-07-23,288000,2
O0031148,C07826,2025-07-24,335000,1
O0031149,C07826,2025-07-30,490000,2
O0031150,C07826,2025-08-11,378000,3
O0031151,C07826,2025-08-15,1220000,5
O0031152,C07827,2024-10-02,478000,2
O0031153,C07827,2024-11-10,263000,1
O0031154,C07827,2024-11-24,1079000,4
O0031155,C07828,2025-06-11,204000,2
O0031156,C07829,2025-08-10,158000,1
O0031157,C07830,2025-02-22,378000,2
O0031158,C07831,2024-05-15,856000,4
O0031159,C07831,2024-05-20,583000,3
O0031160,C07831,2024-05-31,510000,3
O0031161,C07831,2024-06-02,808000,7
O0031162,C07831,2024-06-21,279000,2
O0031163,C07831,2024-06-30,156000,2
O0031164,C07831,2024-07-05,534000,3
O0031165,C07831,2024-07-06,1250000,2
O0031166,C07831,2024-07-17,230000,1
O0031167,C07831,2024-08-03,231000,2
O0031168,C07832,2025-11-27,298000,2
O0031169,C07833,2025-01-18,177000,2
O0031170,C07833,2025-01-31,237000,2
O0031171,C07833,2025-02-09,502000,2
O0031172,C07833,2025-02-12,532000,3
O0031173,C07833,2025-02-14,194000,1
O0031174,C07833,2025-02-19,451000,3
O0031175,C07833,2025-02-20,641000,4
O0031176,C07833,2025-02-20,371000,3
O0031177,C07833,2025-02-26,130000,1
O0031178,C07833,2025-03-05,376000,5
O0031179,C07833,2025-03-06,130000,1
O0031180,C07833,2025-03-21,223000,2
O0031181,C07833,2025-03-30,98000,2
O0031182,C07833,2025-04-02,474000,3
O0031183,C07833,2025-04-07,232000,2
O0031184,C07833,2025-04-08,175000,1
O0031185,C07833,2025-04-09,601000,3
O0031186,C07833,2025-04-11,1010000,6
O0031187,C07834,2024-03-12,228000,3
O0031188,C07835,2023-12-20,738000,3
O0031189,C07835,2023-12-27,266000,1
O0031190,C07835,2024-01-31,933000,3
O0031191,C07835,2024-02-07,188000,1
O0031192,C07835,2024-02-12,339000,2
O0031193,C07836,2024-08-16,254000,2
O0031194,C07836,2024-08-24,540000,5
O0031195,C07836,2024-08-30,216000,2
O0031196,C07836,2024-09-05,257000,2
O0031197,C07837,2025-03-30,249000,1
O0031198,C07838,2024-06-25,98000,2
O0031199,C07838,2024-07-11,545000,3
O0031200,C07838,2024-07-11,90000,1
O0031201,C07838,2024-07-16,509000,4
O0031202,C07838,2024-08-11,644000,3
O0031203,C07838,2024-08-23,702000,4
O0031204,C07838,2024-08-26,198000,2
O0031205,C07838,2024-08-28,679000,3
O0031206,C07838,2024-08-30,88000,1
O0031207,C07839,2023-06-21,735000,1
O0031208,C07839,2023-08-01,215000,1
O0031209,C07840,2024-08-17,1430000,7
O0031210,C07840,2024-08-21,421000,3
O0031211,C07840,2024-08-26,448000,4
O0031212,C07840,2024-09-01,266000,1
O0031213,C07840,2024-10-04,198000,1
O0031214,C07840,2024-10-25,1011000,5
O0031215,C07840,2024-11-06,189000,1
O0031216,C07841,2024-11-03,108000,1
O0031217,C07841,2024-11-11,2624000,4
O0031218,C07841,2024-11-11,362000,3
O0031219,C07841,2024-11-16,99000,1
O0031220,C07841,2024-11-18,293000,2
O0031221,C07842,2023-12-11,758000,4
O0031222,C07843,2024-12-10,180000,2
O0031223,C07843,2024-12-20,640000,3
O0031224,C07843,2025-01-16,770000,3
O0031225,C07843,2025-02-06,461000,2
O0031226,C07843,2025-02-22,50000,1
O0031227,C07844,2023-09-25,735000,4
O0031228,C07845,2023-06-18,625000,1
O0031229,C07846,2023-02-05,549000,3
O0031230,C07846,2023-02-08,490000,2
O0031231,C07846,2023-02-16,774000,5
O0031232,C07846,2023-03-02,99000,1
O0031233,C07846,2023-03-03,625000,1
O0031234,C07846,2023-03-07,341000,3
O0031235,C07846,2023-03-10,903000,6
O0031236,C07846,2023-03-21,125000,1
O0031237,C07846,2023-03-26,494000,2
O0031238,C07846,2023-04-29,149000,1
O0031239,C07847,2024-01-18,1139000,3
O0031240,C07847,2024-01-20,159000,1
O0031241,C07847,2024-02-12,152000,1
O0031242,C07847,2024-03-07,141000,1
O0031243,C07848,2024-01-28,785000,5
O0031244,C07849,2024-05-27,589000,4
O0031245,C07849,2024-06-15,188000,3
O0031246,C07849,2024-06-18,175000,1
O0031247,C07849,2024-07-12,392000,3
O0031248,C07850,2025-01-02,278000,1
O0031249,C07850,2025-01-21,141000,1
O0031250,C07850,2025-01-27,751000,4
O0031251,C07850,2025-01-29,834000,4
O0031252,C07850,2025-02-15,588000,3
O0031253,C07850,2025-02-23,634000,3
O0031254,C07850,2025-02-24,729000,3
O0031255,C07850,2025-03-01,232000,2
O0031256,C07850,2025-03-05,306000,2
O0031257,C07850,2025-03-06,565000,3
O0031258,C07851,2025-08-03,630000,4
O0031259,C07852,2025-11-18,222000,3
O0031260,C07853,2023-03-09,136000,2
O0031261,C07853,2023-04-05,836000,5
O0031262,C07853,2023-04-10,670000,4
O0031263,C07853,2023-04-10,349000,3
O0031264,C07853,2023-04-19,686000,4
O0031265,C07854,2025-11-12,372000,3
O0031266,C07854,2025-11-13,353000,2
O0031267,C07854,2025-12-26,564000,4
O0031268,C07854,2026-01-04,152000,1
O0031269,C07854,2026-01-05,542000,3
O0031270,C07854,2026-01-10,257000,1
O0031271,C07854,2026-01-26,448000,3
O0031272,C07854,2026-01-27,609000,4
O0031273,C07855,2023-08-24,702000,4
O0031274,C07855,2023-08-31,772000,4
O0031275,C07855,2023-09-01,523000,4
O0031276,C07855,2023-09-15,212000,2
O0031277,C07855,2023-09-16,250000,2
O0031278,C07855,2023-10-06,1074000,5
O0031279,C07855,2023-10-07,298000,1
O0031280,C07855,2023-10-10,705000,5
O0031281,C07855,2023-10-17,147000,1
O0031282,C07856,2023-03-08,680000,3
O0031283,C07857,2025-05-10,288000,3
O0031284,C07857,2025-05-15,245000,2
O0031285,C07857,2025-05-18,95000,1
O0031286,C07857,2025-06-01,502000,4
O0031287,C07857,2025-06-14,529000,5
O0031288,C07857,2025-06-14,181000,2
O0031289,C07857,2025-06-29,765000,6
O0031290,C07857,2025-07-03,622000,3
O0031291,C07858,2025-11-20,228000,2
O0031292,C07858,2025-12-04,245000,1
O0031293,C07858,2025-12-19,476000,3
O0031294,C07858,2026-02-03,454000,5
O0031295,C07859,2025-09-25,274000,1
O0031296,C07860,2023-09-16,822000,4
O0031297,C07860,2023-09-16,159000,1
O0031298,C07860,2023-09-23,335000,2
O0031299,C07860,2023-11-03,215000,1
O0031300,C07860,2023-11-21,298000,1
O0031301,C07861,2025-08-18,226000,2
O0031302,C07861,2025-09-03,254000,2
O0031303,C07861,2025-09-19,1661000,8
O0031304,C07861,2025-09-29,1117000,5
O0031305,C07861,2025-10-09,674000,3
O0031306,C07861,2025-11-01,1539000,7
O0031307,C07861,2025-11-01,1067000,5
O0031308,C07862,2025-07-07,516000,2
O0031309,C07863,2024-04-17,429000,3
O0031310,C07864,2024-07-07,175000,1
O0031311,C07864,2024-08-15,1127000,5
O0031312,C07864,2024-08-17,497000,4
O0031313,C07864,2024-08-30,248000,1
O0031314,C07864,2024-09-27,308000,2
O0031315,C07865,2025-01-05,1081000,5
O0031316,C07865,2025-01-25,239000,1
O0031317,C07865,2025-02-11,1498000,4
O0031318,C07866,2023-12-27,267000,1
O0031319,C07866,2024-01-03,1000000,4
O0031320,C07866,2024-01-07,249000,1
O0031321,C07866,2024-01-13,840000,5
O0031322,C07866,2024-01-29,688000,3
O0031323,C07867,2024-08-20,88000,1
O0031324,C07868,2025-03-03,202000,3
O0031325,C07868,2025-03-21,30000,1
O0031326,C07868,2025-03-28,647000,5
O0031327,C07868,2025-04-24,318000,2
O0031328,C07868,2025-05-01,830000,4
O0031329,C07868,2025-05-05,472000,2
O0031330,C07869,2025-07-28,520000,3
O0031331,C07869,2025-08-01,100000,2
O0031332,C07870,2024-08-06,489000,2
O0031333,C07870,2024-09-04,246000,2
O0031334,C07871,2023-09-15,388000,2
O0031335,C07872,2025-01-26,1024000,4
O0031336,C07873,2023-05-03,260000,2
O0031337,C07874,2023-12-14,1160000,5
O0031338,C07874,2024-01-01,623000,5
O0031339,C07874,2024-02-06,1665000,3
O0031340,C07874,2024-03-06,924000,4
O0031341,C07875,2023-09-17,112000,2
O0031342,C07876,2023-04-05,1338000,6
O0031343,C07877,2023-02-10,230000,1
O0031344,C07878,2023-09-28,180000,2
O0031345,C07878,2023-10-26,348000,3
O0031346,C07878,2023-11-07,454000,3
O0031347,C07878,2023-11-27,90000,1
O0031348,C07879,2023-01-16,425000,5
O0031349,C07879,2023-01-20,206000,3
O0031350,C07879,2023-02-20,50000,1
O0031351,C07879,2023-02-28,832000,5
O0031352,C07879,2023-03-30,194000,1
O0031353,C07880,2024-12-30,599000,5
O0031354,C07880,2025-01-08,563000,3
O0031355,C07880,2025-01-15,732000,3
O0031356,C07880,2025-01-23,888000,5
O0031357,C07880,2025-01-23,90000,1
O0031358,C07880,2025-01-24,498000,2
O0031359,C07880,2025-01-25,519000,4
O0031360,C07880,2025-01-30,144000,2
O0031361,C07880,2025-02-11,362000,3
O0031362,C07880,2025-02-20,1247000,6
O0031363,C07880,2025-03-03,995000,6
O0031364,C07880,2025-03-06,375000,2
O0031365,C07880,2025-03-13,427000,3
O0031366,C07880,2025-03-26,475000,3
O0031367,C07881,2023-03-10,116000,1
O0031368,C07882,2024-06-25,259000,3
O0031369,C07883,2023-03-30,215000,1
O0031370,C07884,2023-08-05,154000,2
O0031371,C07884,2023-08-16,69000,1
O0031372,C07884,2023-08-27,268000,2
O0031373,C07885,2025-04-15,746000,3
O0031374,C07885,2025-04-26,430000,2
O0031375,C07885,2025-05-26,239000,1
O0031376,C07885,2025-05-28,577000,4
O0031377,C07885,2025-06-19,434000,2
O0031378,C07885,2025-06-19,168000,1
O0031379,C07885,2025-06-22,112000,1
O0031380,C07885,2025-07-04,539000,4
O0031381,C07886,2023-12-13,105000,2
O0031382,C07886,2023-12-14,263000,1
O0031383,C07887,2025-06-30,597000,3
O0031384,C07888,2023-10-20,655000,5
O0031385,C07889,2023-11-29,569000,4
O0031386,C07890,2025-10-01,514000,2
O0031387,C07891,2023-02-16,447000,3
O0031388,C07891,2023-02-23,138000,1
O0031389,C07891,2023-03-08,441000,2
O0031390,C07891,2023-03-12,474000,4
O0031391,C07891,2023-04-28,971000,5
O0031392,C07892,2024-10-16,56000,1
O0031393,C07892,2024-12-06,296000,2
O0031394,C07893,2024-04-08,532000,2
O0031395,C07893,2024-04-23,249000,1
O0031396,C07893,2024-05-15,376000,4
O0031397,C07893,2024-05-23,695000,3
O0031398,C07894,2023-09-03,316000,2
O0031399,C07894,2023-09-05,216000,2
O0031400,C07894,2023-09-09,895000,4
O0031401,C07895,2025-06-06,1636000,8
O0031402,C07896,2023-06-05,141000,1
O0031403,C07896,2023-06-30,823000,4
O0031404,C07896,2023-08-20,522000,4
O0031405,C07896,2023-08-24,174000,1
O0031406,C07897,2024-02-19,712000,4
O0031407,C07898,2025-02-07,443000,3
O0031408,C07899,2025-09-09,1369000,5
O0031409,C07900,2024-08-01,1199000,6
O0031410,C07901,2025-01-09,132000,1
O0031411,C07902,2023-06-12,462000,3
O0031412,C07903,2025-11-04,69000,1
O0031413,C07904,2023-09-04,215000,1
O0031414,C07904,2023-09-13,770000,3
O0031415,C07904,2023-09-21,230000,1
O0031416,C07904,2023-09-22,308000,2
O0031417,C07904,2023-09-23,215000,2
O0031418,C07905,2024-06-25,1108000,5
O0031419,C07906,2023-12-28,1250000,2
O0031420,C07906,2023-12-31,154000,1
O0031421,C07906,2024-01-17,348000,2
O0031422,C07906,2024-01-26,278000,1
O0031423,C07906,2024-01-28,429000,3
O0031424,C07906,2024-02-15,365000,3
O0031425,C07906,2024-02-23,77000,1
O0031426,C07907,2025-06-30,589000,6
O0031427,C07907,2025-07-05,1268000,6
O0031428,C07907,2025-07-14,542000,4
O0031429,C07908,2024-03-02,147000,1
O0031430,C07909,2024-05-11,457000,3
O0031431,C07910,2025-04-07,1607000,4
O0031432,C07911,2024-04-30,256000,2
O0031433,C07912,2023-12-22,379000,2
O0031434,C07912,2024-02-18,296000,3
O0031435,C07913,2025-06-08,498000,2
O0031436,C07913,2025-06-09,49000,1
O0031437,C07913,2025-07-09,264000,3
O0031438,C07913,2025-07-21,1037000,4
O0031439,C07913,2025-07-26,90000,1
O0031440,C07913,2025-08-03,245000,3
O0031441,C07913,2025-08-13,1031000,7
O0031442,C07913,2025-08-14,489000,3
O0031443,C07913,2025-08-23,475000,2
O0031444,C07913,2025-08-24,260000,2
O0031445,C07913,2025-08-30,90000,1
O0031446,C07914,2025-09-24,186000,2
O0031447,C07914,2025-11-03,492000,4
O0031448,C07914,2025-11-08,175000,1
O0031449,C07915,2023-09-16,181000,1
O0031450,C07916,2023-12-24,49000,1
O0031451,C07916,2024-01-02,378000,2
O0031452,C07917,2023-05-25,198000,1
O0031453,C07917,2023-07-05,130000,1
O0031454,C07917,2023-08-01,478000,2
O0031455,C07917,2023-08-05,118000,1
O0031456,C07918,2025-02-02,27000,1
O0031457,C07918,2025-02-11,245000,1
O0031458,C07918,2025-03-07,516000,2
O0031459,C07919,2024-09-18,152000,1
O0031460,C07920,2023-04-01,512000,2
O0031461,C07920,2023-04-16,760000,3
O0031462,C07920,2023-04-17,517000,3
O0031463,C07920,2023-04-30,412000,2
O0031464,C07920,2023-06-04,699000,3
O0031465,C07920,2023-06-27,562000,3
O0031466,C07921,2024-12-26,1778000,6
O0031467,C07921,2025-01-01,792000,2
O0031468,C07921,2025-01-02,271000,2
O0031469,C07921,2025-02-16,593000,5
O0031470,C07921,2025-03-05,890000,6
O0031471,C07921,2025-03-09,287000,3
O0031472,C07921,2025-03-16,263000,1
O0031473,C07921,2025-03-17,112000,1
O0031474,C07922,2024-04-25,425000,4
O0031475,C07923,2023-04-02,266000,1
O0031476,C07923,2023-06-07,1256000,8
O0031477,C07923,2023-06-09,530000,4
O0031478,C07924,2024-11-06,489000,3
O0031479,C07924,2024-11-07,215000,1
O0031480,C07924,2024-11-16,345000,2
O0031481,C07924,2024-11-21,544000,2
O0031482,C07924,2024-12-07,1551000,4
O0031483,C07924,2024-12-08,597000,3
O0031484,C07924,2024-12-15,521000,3
O0031485,C07924,2024-12-16,671000,5
O0031486,C07924,2025-01-21,294000,2
O0031487,C07924,2025-01-24,99000,1
O0031488,C07924,2025-01-24,322000,2
O0031489,C07924,2025-01-31,764000,4
O0031490,C07925,2024-05-31,1011000,6
O0031491,C07926,2024-05-25,298000,1
O0031492,C07926,2024-05-25,106000,1
O0031493,C07926,2024-06-04,27000,1
O0031494,C07926,2024-06-04,767000,4
O0031495,C07926,2024-06-15,192000,1
O0031496,C07926,2024-07-01,835000,4
O0031497,C07926,2024-07-06,264000,2
O0031498,C07926,2024-07-09,95000,1
O0031499,C07926,2024-07-11,238000,2
O0031500,C07926,2024-07-12,257000,1
O0031501,C07926,2024-07-12,596000,2
O0031502,C07926,2024-07-22,308000,2
O0031503,C07927,2025-02-23,152000,1
O0031504,C07927,2025-02-24,348000,3
O0031505,C07927,2025-02-24,771000,3
O0031506,C07927,2025-02-24,478000,3
O0031507,C07927,2025-03-13,110000,1
O0031508,C07927,2025-03-14,1056000,5
O0031509,C07927,2025-03-21,430000,2
O0031510,C07927,2025-03-24,759000,4
O0031511,C07927,2025-03-24,416000,2
O0031512,C07927,2025-04-24,351000,2
O0031513,C07927,2025-05-02,517000,3
O0031514,C07927,2025-05-13,98000,2
O0031515,C07927,2025-05-18,1069000,6
O0031516,C07927,2025-05-19,344000,2
O0031517,C07928,2023-04-22,511000,4
O0031518,C07928,2023-05-17,265000,2
O0031519,C07928,2023-05-23,709000,4
O0031520,C07928,2023-06-01,609000,3
O0031521,C07928,2023-06-09,99000,2
O0031522,C07928,2023-06-15,198000,1
O0031523,C07928,2023-07-12,56000,1
O0031524,C07929,2023-12-05,777000,5
O0031525,C07930,2024-11-17,478000,2
O0031526,C07930,2024-12-12,130000,1
O0031527,C07930,2024-12-19,840000,5
O0031528,C07930,2024-12-20,180000,2
O0031529,C07930,2024-12-27,225000,3
O0031530,C07930,2024-12-27,167000,1
O0031531,C07930,2025-01-05,806000,4
O0031532,C07930,2025-01-10,194000,1
O0031533,C07930,2025-02-07,205000,2
O0031534,C07931,2025-06-18,430000,2
O0031535,C07931,2025-06-25,138000,2
O0031536,C07931,2025-08-03,1597000,6
O0031537,C07931,2025-08-10,69000,1
O0031538,C07931,2025-08-23,921000,3
O0031539,C07931,2025-08-28,473000,3
O0031540,C07931,2025-08-28,278000,2
O0031541,C07931,2025-08-29,737000,4
O0031542,C07931,2025-09-11,667000,3
O0031543,C07932,2024-08-29,69000,1
O0031544,C07932,2024-09-01,855000,2
O0031545,C07932,2024-09-07,1373000,6
O0031546,C07932,2024-09-29,112000,2
O0031547,C07932,2024-10-12,198000,1
O0031548,C07932,2024-10-24,450000,5
O0031549,C07932,2024-11-23,274000,1
O0031550,C07933,2023-09-12,786000,4
O0031551,C07933,2023-09-24,249000,2
O0031552,C07933,2023-10-03,450000,5
O0031553,C07933,2023-10-08,306000,4
O0031554,C07934,2025-11-23,2600000,12
O0031555,C07934,2026-01-07,154000,1
O0031556,C07934,2026-01-07,56000,1
O0031557,C07934,2026-01-15,1148000,3
O0031558,C07934,2026-01-23,132000,1
O0031559,C07934,2026-01-25,374000,2
O0031560,C07935,2024-05-17,886000,5
O0031561,C07936,2025-04-08,823000,6
O0031562,C07936,2025-05-06,261000,2
O0031563,C07936,2025-05-10,522000,2
O0031564,C07937,2024-09-25,221000,3
O0031565,C07937,2024-09-29,1021000,5
O0031566,C07937,2024-10-03,763000,3
O0031567,C07937,2024-10-24,285000,3
O0031568,C07937,2024-10-25,633000,4
O0031569,C07937,2024-11-19,1380000,6
O0031570,C07937,2024-11-27,295000,2
O0031571,C07937,2024-12-02,466000,3
O0031572,C07938,2023-06-23,1731000,3
O0031573,C07938,2023-07-15,66000,1
O0031574,C07939,2025-11-16,351000,2
O0031575,C07940,2023-01-22,218000,2
O0031576,C07940,2023-01-23,267000,3
O0031577,C07940,2023-03-03,683000,4
O0031578,C07940,2023-03-04,334000,2
O0031579,C07940,2023-03-08,470000,2
O0031580,C07940,2023-03-13,750000,5
O0031581,C07940,2023-03-17,276000,2
O0031582,C07940,2023-04-09,249000,1
O0031583,C07940,2023-04-09,139000,1
O0031584,C07941,2025-12-03,239000,1
O0031585,C07941,2025-12-08,827000,4
O0031586,C07941,2025-12-24,69000,1
O0031587,C07942,2025-09-17,784000,2
O0031588,C07942,2025-09-28,502000,2
O0031589,C07942,2025-10-20,272000,1
