customer_id,snapshot_date,skin_type,preferred_category,primary_purchase_channel,device_type,traffic_source,price_sensitivity_score,customer_tenure_days,promotion_period_flag,orders_30d,orders_90d,spend_30d,spend_90d,avg_order_value_90d,sessions_30d,product_views_30d,add_to_cart_30d,checkout_start_30d,days_since_last_purchase,orders_30d_vs_prev30d,spend_30d_vs_prev30d,cart_to_checkout_rate,checkout_to_purchase_rate,discount_dependency,email_open_rate_30d,push_open_rate_30d,coupon_used_90d,returns_90d,refund_ratio_90d,complaints_90d,avg_rating_90d,engagement_score_30d,experience_risk_score,will_churn_90d
C01652,2025-08-01,oily,haircare,marketplace,desktop,tiktok,0.507,843,1,2,2,998876,904495,452247,19,52,8,4,19,0.0,-0.08,0.5,0.5,0.376,0.61,0.258,0,0,0.0,0,4.6,9.64,0.0,0
C00583,2025-08-06,normal,haircare,online,mobile,facebook,0.365,1198,0,2,4,443477,1196719,299179,13,52,12,7,0,-0.4,-0.193,0.583,0.286,0.397,0.521,0.474,3,0,0.0,0,4.2,7.48,0.0,0
C00634,2025-05-14,normal,makeup,online,mobile,organic,0.227,574,0,0,0,0,0,0,12,45,3,0,119,0.0,0.0,0.0,0.0,0.3,0.28,0.111,1,0,0.0,0,5.0,6.33,0.0,0
C03432,2025-09-15,normal,bodycare,store,mobile,google_ads,0.196,609,0,0,0,0,0,0,7,53,7,3,90,0.0,0.0,0.429,0.0,0.321,0.269,0.204,1,0,0.0,0,4.8,4.81,0.0,0
C00326,2025-10-15,dry,makeup,social,mobile,referral,0.276,1028,1,0,2,0,533107,266553,14,34,0,0,49,0.0,-1.0,0.0,0.0,0.365,0.412,0.423,0,0,0.0,0,4.5,6.62,0.0,0
C03520,2025-11-30,sensitive,fragrance,store,mobile,google_ads,0.389,851,1,2,3,1357070,2522161,840720,10,64,5,5,21,-0.25,-0.123,1.0,0.4,0.339,0.454,0.162,2,0,0.0,0,5.0,6.22,0.0,1
C01484,2025-02-10,normal,makeup,marketplace,desktop,organic,0.387,822,0,2,2,464879,687896,343948,9,51,5,2,45,2.0,-0.184,0.4,1.0,0.524,0.665,0.348,1,0,0.0,0,4.4,5.43,0.0,1
C01702,2025-08-09,oily,skincare,marketplace,tablet,referral,0.228,810,1,0,1,0,414361,414361,17,60,6,3,68,0.0,0.0,0.5,0.0,0.298,0.607,0.514,0,0,0.0,0,4.3,8.96,0.0,0
C03926,2025-09-11,dry,fragrance,online,mobile,organic,0.37,1277,0,0,0,0,0,0,20,58,5,1,94,0.0,0.0,0.2,0.0,0.384,0.425,0.352,0,0,0.0,0,4.7,10.04,0.0,1
C00948,2025-09-23,normal,haircare,store,desktop,organic,0.279,747,1,0,2,0,597884,298942,3,32,3,1,70,0.0,0.0,0.333,0.0,0.335,0.127,0.261,0,0,0.0,0,4.2,2.34,0.0,0
C03043,2025-12-16,oily,haircare,online,desktop,organic,0.171,260,0,0,0,0,0,0,3,12,1,0,91,-0.5,0.0,0.0,0.0,0.349,0.189,0.234,0,0,0.0,1,4.3,1.62,0.4,1
C01645,2025-01-12,oily,sun_care,online,mobile,email,0.097,288,1,0,1,0,244589,244589,5,12,1,1,52,0.0,0.0,1.0,0.0,0.257,0.101,0.3,0,0,0.0,0,5.0,2.42,0.0,1
C00550,2025-10-14,sensitive,makeup,store,mobile,google_ads,0.056,530,1,0,0,0,0,0,21,69,5,0,90,-0.667,-1.0,0.0,0.0,0.331,0.469,0.275,0,0,0.0,0,5.0,10.77,0.0,0
C02949,2025-10-27,sensitive,fragrance,online,desktop,organic,0.464,963,0,0,1,0,653522,653522,14,57,7,2,66,-0.667,-1.0,0.286,0.0,0.513,0.302,0.43,1,0,0.0,0,4.7,7.73,0.0,1
C04113,2025-01-28,oily,haircare,online,mobile,referral,0.337,540,1,1,2,208117,637677,318838,5,26,3,2,18,-0.5,-0.008,0.667,0.5,0.345,0.282,0.258,1,0,0.0,0,4.5,2.96,0.0,1
C01519,2025-11-17,normal,haircare,store,mobile,facebook,0.523,728,0,0,1,0,353812,353812,20,48,5,0,63,-0.667,-1.0,0.0,0.0,0.372,0.226,0.381,0,0,0.0,0,4.8,9.74,0.0,0
C00554,2025-08-05,sensitive,skincare,online,mobile,organic,0.324,843,1,1,2,224555,804652,402326,14,50,4,1,38,-0.333,1.181,0.25,1.0,0.331,0.361,0.184,1,0,0.0,0,4.4,7.34,0.0,0
C04251,2025-02-04,dry,sun_care,online,mobile,google_ads,0.645,972,1,1,2,116639,590713,295356,16,40,3,1,19,0.0,-0.573,0.333,1.0,0.515,0.304,0.301,1,0,0.0,0,4.1,7.78,0.0,0
C01336,2025-03-04,sensitive,makeup,store,mobile,google_ads,0.357,397,1,0,1,0,298065,298065,10,36,4,0,62,0.0,-1.0,0.0,0.0,0.448,0.272,0.0,0,0,0.0,0,4.8,5.32,0.0,0
C04325,2025-03-13,oily,haircare,online,mobile,organic,0.392,696,1,0,0,0,0,0,10,43,5,1,103,0.0,0.0,0.2,0.0,0.351,0.381,0.319,0,0,0.0,0,4.8,5.59,0.0,1
C04301,2025-10-20,sensitive,fragrance,marketplace,desktop,facebook,0.427,981,0,1,2,500839,1604721,802360,14,52,7,2,58,-0.5,-0.219,0.286,0.5,0.336,0.456,0.442,1,0,0.0,0,4.8,7.58,0.0,1
C00630,2025-07-19,dry,makeup,online,mobile,facebook,0.141,270,0,0,1,0,141306,141306,3,4,0,0,59,0.0,-1.0,0.0,0.0,0.296,0.15,0.091,0,0,0.0,0,4.4,1.32,0.0,1
C03133,2025-12-11,sensitive,makeup,online,mobile,google_ads,0.426,311,1,0,0,0,0,0,9,30,4,0,103,0.0,0.0,0.0,0.0,0.471,0.019,0.118,1,0,0.0,0,5.0,4.74,0.0,1
C02943,2025-03-26,normal,bodycare,store,mobile,organic,0.389,845,1,0,1,0,196493,196493,6,42,4,1,57,-0.667,0.0,0.25,0.0,0.333,0.272,0.369,0,0,0.0,0,3.8,3.9,0.0,1
C00464,2025-02-11,sensitive,haircare,online,desktop,organic,0.42,710,1,0,1,0,349295,349295,11,35,2,0,71,-0.667,0.0,0.0,0.0,0.397,0.235,0.267,0,0,0.0,0,4.7,5.57,0.0,1
C01900,2025-06-02,oily,fragrance,marketplace,desktop,tiktok,0.45,688,1,1,1,438264,608450,608450,10,50,4,2,70,1.0,-0.375,0.5,0.5,0.334,0.16,0.398,1,0,0.0,0,4.4,5.74,0.0,0
C03455,2025-03-12,normal,makeup,online,mobile,facebook,0.378,643,1,0,0,0,0,0,9,12,0,0,98,0.0,0.0,0.0,0.0,0.475,0.292,0.18,0,0,0.0,0,4.8,3.96,0.0,0
C00235,2025-11-14,combination,fragrance,store,mobile,tiktok,0.183,874,0,1,1,445065,563208,563208,15,61,6,3,59,1.0,-0.002,0.5,0.333,0.368,0.328,0.362,0,0,0.0,0,4.5,8.19,0.0,0
C00471,2025-02-14,dry,skincare,online,mobile,google_ads,0.294,579,1,1,1,404060,391725,391725,7,33,4,2,93,0.0,-0.138,0.5,0.5,0.373,0.105,0.195,1,0,0.0,0,4.6,4.03,0.0,1
C01014,2025-08-15,dry,sun_care,marketplace,desktop,tiktok,0.169,1145,1,1,1,155836,341500,341500,13,75,6,2,73,-0.5,-0.516,0.333,0.5,0.236,0.583,0.333,0,0,0.0,0,4.9,7.81,0.0,0
C02333,2025-09-28,dry,fragrance,store,mobile,tiktok,0.496,1025,1,1,1,540225,742227,742227,6,46,2,2,41,-0.333,-0.353,1.0,0.5,0.447,0.396,0.543,1,0,0.0,0,4.2,3.9,0.0,1
C01100,2025-07-04,combination,haircare,online,mobile,facebook,0.242,1211,1,2,3,936587,1069185,356395,23,74,10,3,0,0.0,-0.21,0.3,0.667,0.259,0.497,0.498,0,0,0.0,1,4.2,12.02,0.4,0
C00832,2025-05-23,oily,sun_care,online,tablet,tiktok,0.821,878,0,0,2,0,597076,298538,15,53,7,2,46,-0.5,0.0,0.286,0.0,0.671,0.437,0.141,1,1,0.5,0,2.8,8.01,0.3,1
C02449,2025-09-02,combination,haircare,online,desktop,google_ads,0.436,677,1,0,0,0,0,0,21,59,4,0,105,0.0,-1.0,0.0,0.0,0.514,0.322,0.501,0,0,0.0,0,4.4,10.41,0.0,1
C00425,2025-07-20,sensitive,bodycare,online,desktop,tiktok,0.596,880,0,2,3,464366,904681,301560,8,34,2,2,17,-0.4,0.493,1.0,1.0,0.485,0.37,0.261,1,0,0.0,0,4.0,4.34,0.0,0
C02653,2025-04-26,combination,skincare,store,desktop,organic,0.387,572,0,1,1,508029,482960,482960,13,62,7,2,46,1.0,-0.108,0.286,0.5,0.43,0.404,0.445,0,0,0.0,0,4.5,7.48,0.0,1
C01306,2025-04-29,sensitive,skincare,store,mobile,organic,0.255,851,1,0,0,0,0,0,13,52,10,4,78,0.0,0.0,0.4,0.0,0.344,0.399,0.472,0,0,0.0,0,4.4,7.36,0.0,1
C03543,2025-09-20,oily,fragrance,online,mobile,organic,0.298,1186,0,1,1,748849,789973,789973,13,42,3,2,68,1.0,-0.2,0.667,0.5,0.395,0.391,0.375,1,0,0.0,0,4.7,6.64,0.0,0
C03392,2025-02-22,sensitive,sun_care,online,desktop,organic,0.112,896,0,3,3,884547,1196143,398714,11,61,7,5,12,1.0,-0.145,0.714,0.6,0.342,0.482,0.329,0,1,0.333,0,3.4,6.65,0.2,0
C04205,2025-08-22,normal,sun_care,online,mobile,referral,0.262,1097,0,0,0,0,0,0,13,50,1,0,99,-0.5,0.0,0.0,0.0,0.336,0.288,0.386,0,0,0.0,0,4.8,6.76,0.0,1
C01288,2025-06-16,combination,sun_care,online,mobile,referral,0.195,912,0,2,3,490544,1076852,358950,15,78,9,4,0,2.0,-0.31,0.444,0.5,0.291,0.413,0.235,1,0,0.0,0,4.7,8.88,0.0,0
C02812,2025-12-04,dry,haircare,online,mobile,organic,0.779,1006,0,1,1,288109,372549,372549,9,30,8,1,90,0.0,-0.341,0.125,1.0,0.554,0.43,0.251,0,0,0.0,0,4.3,4.98,0.0,1
C02310,2025-02-22,oily,fragrance,marketplace,desktop,tiktok,0.092,107,0,0,0,0,0,0,10,24,2,1,147,-0.667,0.0,0.5,0.0,0.133,0.473,0.201,0,0,0.0,0,3.4,4.84,0.0,1
C00494,2025-11-13,combination,sun_care,store,mobile,tiktok,0.226,639,1,0,0,0,0,0,10,34,4,1,98,0.0,-1.0,0.25,0.0,0.333,0.263,0.252,1,0,0.0,0,4.0,5.26,0.0,1
C00217,2025-01-27,sensitive,makeup,marketplace,mobile,organic,0.271,1039,1,2,2,416595,824649,412324,9,54,9,3,42,2.0,0.753,0.333,0.667,0.352,0.477,0.46,1,1,0.5,0,2.9,5.76,0.3,0
C03707,2025-07-09,normal,fragrance,online,mobile,organic,0.137,1289,0,0,0,0,0,0,22,53,3,1,133,0.0,-1.0,0.333,0.0,0.268,0.625,0.348,0,0,0.0,0,4.1,10.57,0.0,0
C03149,2025-10-30,normal,fragrance,online,desktop,tiktok,0.411,750,0,0,1,0,898971,898971,14,66,6,1,79,0.0,0.0,0.167,0.0,0.371,0.269,0.0,1,0,0.0,0,4.8,7.94,0.0,0
C02536,2025-05-30,sensitive,makeup,online,mobile,organic,0.589,1024,1,0,0,0,0,0,15,39,2,2,109,0.0,-1.0,1.0,0.0,0.495,0.25,0.198,0,0,0.0,0,4.3,7.29,0.0,1
C02501,2025-12-09,sensitive,haircare,online,mobile,facebook,0.209,704,0,0,2,0,531265,265632,10,25,0,0,37,0.0,-1.0,0.0,0.0,0.254,0.312,0.309,1,0,0.0,0,4.7,4.75,0.0,0
C03454,2025-02-11,combination,bodycare,marketplace,mobile,facebook,0.33,500,0,0,1,0,203327,203327,9,33,2,0,93,0.0,0.0,0.0,0.0,0.366,0.259,0.321,0,0,0.0,0,4.7,4.71,0.0,1
C01629,2025-01-21,normal,makeup,social,mobile,organic,0.313,857,0,0,1,0,259072,259072,6,24,0,0,76,0.0,0.0,0.0,0.0,0.37,0.397,0.083,1,0,0.0,0,4.9,3.12,0.0,0
C00734,2025-07-17,oily,makeup,online,desktop,organic,0.342,762,0,0,0,0,0,0,12,40,7,1,88,0.0,-1.0,0.143,0.0,0.396,0.247,0.16,1,0,0.0,0,4.9,6.42,0.0,0
C03358,2025-09-01,oily,makeup,social,mobile,facebook,0.257,433,1,0,0,0,0,0,8,19,1,0,99,0.0,0.0,0.0,0.0,0.331,0.005,0.204,0,0,0.0,0,4.6,3.83,0.0,0
C03977,2025-11-25,sensitive,sun_care,social,mobile,referral,0.368,368,0,0,0,0,0,0,9,18,1,1,121,-0.667,-1.0,1.0,0.0,0.392,0.261,0.108,0,0,0.0,0,5.0,4.2,0.0,1
C03247,2025-03-18,normal,sun_care,online,mobile,tiktok,0.695,556,1,0,0,0,0,0,7,28,1,0,60,-0.5,-1.0,0.0,0.0,0.546,0.308,0.304,0,0,0.0,0,4.6,3.7,0.0,1
C02173,2025-11-24,oily,haircare,online,mobile,tiktok,0.418,297,0,0,0,0,0,0,3,23,1,0,100,-0.5,0.0,0.0,0.0,0.346,0.138,0.038,1,0,0.0,0,3.9,1.95,0.0,1
C03389,2025-06-29,combination,makeup,social,desktop,google_ads,0.531,758,1,1,1,353684,298920,298920,10,29,7,2,86,-0.5,-0.248,0.286,0.5,0.497,0.296,0.272,1,0,0.0,0,4.6,5.29,0.0,0
C03064,2025-04-13,sensitive,fragrance,online,desktop,organic,0.312,640,0,0,0,0,0,0,4,22,2,1,92,-0.667,0.0,0.5,0.0,0.339,0.384,0.289,1,0,0.0,0,4.7,2.38,0.0,1
C00293,2025-04-12,normal,skincare,store,desktop,organic,0.107,415,0,1,2,454948,821009,410504,9,33,4,1,40,-0.333,-0.381,0.25,1.0,0.261,0.164,0.375,0,0,0.0,0,4.4,4.83,0.0,1
C02259,2025-06-23,dry,skincare,online,mobile,referral,0.286,819,0,0,1,0,300943,300943,14,29,1,0,78,-0.667,-1.0,0.0,0.0,0.313,0.461,0.37,1,0,0.0,0,4.2,6.53,0.0,0
C00965,2025-05-09,normal,bodycare,store,mobile,google_ads,0.2,138,0,0,1,0,236560,236560,7,16,2,0,76,0.0,-1.0,0.0,0.0,0.284,0.121,0.0,0,0,0.0,0,4.4,3.4,0.0,0
C03299,2025-07-23,sensitive,bodycare,online,mobile,organic,0.492,1059,0,0,3,0,1273801,424600,26,50,2,0,28,0.0,0.0,0.0,0.0,0.363,0.254,0.351,2,0,0.0,0,4.1,12.02,0.0,0
C03350,2025-11-08,combination,makeup,online,mobile,facebook,0.424,566,1,0,0,0,0,0,10,46,4,0,93,0.0,-1.0,0.0,0.0,0.442,0.237,0.328,1,0,0.0,0,4.0,5.62,0.0,1
C01353,2025-10-06,normal,fragrance,online,mobile,google_ads,0.515,308,0,0,0,0,0,0,12,31,1,0,94,-0.5,-1.0,0.0,0.0,0.477,0.228,0.181,0,0,0.0,0,4.8,5.79,0.0,0
C00256,2025-11-13,oily,sun_care,online,desktop,organic,0.426,807,1,3,5,822231,1377413,275482,15,58,10,4,0,0.0,0.387,0.4,0.75,0.369,0.457,0.386,3,0,0.0,0,4.8,8.34,0.0,0
C01525,2025-09-12,oily,sun_care,online,mobile,organic,0.207,1167,0,0,0,0,0,0,9,30,2,0,82,0.0,-1.0,0.0,0.0,0.195,0.409,0.398,1,0,0.0,0,3.9,4.62,0.0,0
C02864,2025-09-14,dry,bodycare,store,mobile,email,0.071,454,1,0,0,0,0,0,11,33,1,0,73,-0.667,0.0,0.0,0.0,0.282,0.332,0.242,1,0,0.0,0,4.7,5.45,0.0,1
C02412,2025-09-26,combination,bodycare,store,mobile,organic,0.475,1058,0,0,0,0,0,0,16,67,4,0,107,-0.667,-1.0,0.0,0.0,0.404,0.455,0.359,1,0,0.0,0,4.4,8.65,0.0,1
C01584,2025-05-30,sensitive,fragrance,social,mobile,referral,0.333,371,0,0,0,0,0,0,7,25,1,0,114,0.0,-1.0,0.0,0.0,0.404,0.025,0.145,0,0,0.0,0,4.8,3.61,0.0,1
C03637,2025-12-26,sensitive,makeup,online,desktop,google_ads,0.461,1114,0,1,1,354110,369386,369386,17,43,5,1,54,1.0,0.35,0.2,1.0,0.431,0.26,0.422,0,0,0.0,0,4.7,8.39,0.0,0
C02308,2025-08-18,dry,bodycare,online,mobile,tiktok,0.199,719,1,0,0,0,0,0,8,34,3,2,107,0.0,0.0,0.667,0.0,0.24,0.281,0.136,0,0,0.0,0,3.9,4.4,0.0,0
C03676,2025-02-05,dry,makeup,marketplace,mobile,tiktok,0.103,1164,1,2,4,758607,1494018,373504,17,70,6,2,0,2.0,-0.187,0.333,1.0,0.306,0.522,0.323,2,1,0.25,0,4.7,9.26,0.15,0
C00109,2025-09-11,normal,haircare,social,mobile,google_ads,0.087,1163,1,2,2,584498,608676,304338,14,52,11,3,20,0.0,0.627,0.273,0.667,0.32,0.507,0.353,0,0,0.0,0,4.8,7.82,0.0,0
C01765,2025-04-30,dry,fragrance,marketplace,desktop,organic,0.342,808,1,0,1,0,747933,747933,7,47,1,0,64,0.0,0.0,0.0,0.0,0.387,0.374,0.436,0,0,0.0,1,3.8,4.27,0.4,1
C00989,2025-03-29,dry,makeup,online,desktop,tiktok,0.548,441,0,0,0,0,0,0,14,27,0,0,150,0.0,0.0,0.0,0.0,0.509,0.089,0.0,0,0,0.0,0,4.5,6.41,0.0,1
C04251,2025-06-25,dry,sun_care,online,mobile,email,0.645,949,1,0,0,0,0,0,9,51,3,0,138,0.0,-1.0,0.0,0.0,0.432,0.317,0.271,0,0,0.0,0,4.2,5.31,0.0,1
C01040,2025-08-30,combination,fragrance,online,mobile,email,0.454,1173,0,3,4,2043134,2902467,725616,20,85,9,5,0,-0.2,0.137,0.556,0.6,0.358,0.444,0.52,2,0,0.0,0,4.3,11.09,0.0,1
C02582,2025-05-24,combination,skincare,marketplace,mobile,facebook,0.236,977,1,2,2,515504,747073,373536,13,59,5,3,55,-0.25,-0.196,0.6,0.667,0.333,0.219,0.278,2,0,0.0,0,4.5,7.27,0.0,0
C00049,2025-11-29,combination,fragrance,online,desktop,facebook,0.379,400,0,0,1,0,706712,706712,8,35,1,1,69,-0.667,-1.0,1.0,0.0,0.33,0.369,0.152,0,0,0.0,0,4.7,4.31,0.0,0
C04352,2025-02-16,combination,sun_care,online,mobile,email,0.677,751,0,1,3,251638,714131,238043,7,41,3,1,0,1.0,-0.472,0.333,1.0,0.593,0.252,0.196,3,0,0.0,0,4.7,4.21,0.0,0
C01714,2025-01-31,combination,fragrance,store,mobile,organic,0.139,1058,1,1,2,921823,2107630,1053815,26,56,4,2,39,0.0,-0.005,0.5,0.5,0.299,0.362,0.443,0,0,0.0,0,4.9,12.32,0.0,1
C04187,2025-05-03,sensitive,makeup,store,mobile,organic,0.549,1010,1,0,2,0,814313,407156,14,44,8,2,23,0.0,0.0,0.25,0.0,0.391,0.458,0.233,0,0,0.0,0,3.9,7.4,0.0,1
C00828,2025-08-03,oily,makeup,online,mobile,email,0.175,378,0,0,1,0,288413,288413,7,20,2,0,70,-0.667,0.0,0.0,0.0,0.247,0.225,0.083,0,0,0.0,0,4.3,3.52,0.0,0
C03055,2025-12-10,oily,makeup,marketplace,mobile,tiktok,0.565,533,0,0,0,0,0,0,4,15,1,0,118,-0.667,-1.0,0.0,0.0,0.466,0.327,0.263,0,0,0.0,0,4.4,2.11,0.0,1
C04180,2025-10-17,combination,haircare,online,desktop,tiktok,0.528,831,1,0,0,0,0,0,11,24,3,1,146,0.0,0.0,0.333,0.0,0.392,0.16,0.455,0,0,0.0,0,4.3,5.3,0.0,0
C00065,2025-11-09,combination,bodycare,online,mobile,organic,0.442,691,0,0,1,0,345682,345682,10,39,4,0,81,-0.5,-1.0,0.0,0.0,0.404,0.255,0.045,0,0,0.0,0,4.0,5.41,0.0,1
C04008,2025-02-20,combination,bodycare,marketplace,desktop,organic,0.452,493,0,0,0,0,0,0,2,28,1,0,108,-0.667,0.0,0.0,0.0,0.491,0.221,0.185,0,0,0.0,0,5.0,1.7,0.0,0
C03325,2025-05-13,oily,sun_care,social,mobile,organic,0.898,305,1,0,0,0,0,0,2,3,0,0,118,-0.5,-1.0,0.0,0.0,0.623,0.012,0.069,0,0,0.0,0,4.1,0.89,0.0,0
C01617,2025-06-11,oily,bodycare,store,mobile,organic,0.346,669,0,0,0,0,0,0,14,53,3,0,100,0.0,-1.0,0.0,0.0,0.43,0.268,0.278,0,0,0.0,0,3.4,7.37,0.0,1
C02473,2025-03-06,combination,sun_care,social,mobile,facebook,0.556,656,0,0,0,0,0,0,19,46,2,1,140,0.0,-1.0,0.5,0.0,0.495,0.493,0.345,0,0,0.0,0,4.4,9.1,0.0,1
C04042,2025-08-23,sensitive,fragrance,online,desktop,google_ads,0.146,876,0,1,2,720349,1759857,879928,9,61,5,4,13,1.0,-0.218,0.8,0.25,0.303,0.491,0.319,0,0,0.0,0,4.8,5.73,0.0,0
C02564,2025-06-29,normal,haircare,online,mobile,facebook,0.364,349,1,0,1,0,298665,298665,4,24,3,0,58,-0.667,0.0,0.0,0.0,0.345,0.206,0.229,0,0,0.0,0,4.5,2.5,0.0,0
C00322,2025-07-06,oily,bodycare,online,mobile,organic,0.442,363,1,0,1,0,251876,251876,7,49,1,0,64,-0.5,0.0,0.0,0.0,0.333,0.073,0.208,0,0,0.0,0,4.8,4.33,0.0,1
C02286,2025-10-31,sensitive,fragrance,online,mobile,email,0.27,766,1,0,1,0,453167,453167,5,25,1,1,58,0.0,-1.0,1.0,0.0,0.374,0.272,0.236,0,0,0.0,0,4.5,2.81,0.0,0
C01884,2025-05-15,normal,fragrance,online,mobile,tiktok,0.104,960,0,1,3,598156,1934072,644690,11,41,7,4,0,1.0,0.501,0.571,0.25,0.245,0.628,0.337,2,1,0.333,0,2.8,6.05,0.2,0
C03883,2025-04-24,dry,fragrance,marketplace,desktop,tiktok,0.281,878,0,0,0,0,0,0,8,47,3,2,112,0.0,-1.0,0.667,0.0,0.383,0.414,0.162,0,0,0.0,0,4.2,4.79,0.0,1
C00631,2025-06-26,sensitive,sun_care,online,desktop,google_ads,0.099,714,0,2,4,442206,1464565,366141,13,45,5,4,0,-0.25,-0.222,0.8,0.5,0.245,0.309,0.231,1,0,0.0,0,4.3,6.85,0.0,0
C01088,2025-09-23,sensitive,bodycare,social,mobile,organic,0.203,1325,0,0,1,0,257020,257020,13,54,4,3,50,0.0,0.0,0.75,0.0,0.213,0.603,0.321,1,0,0.0,0,4.2,7.06,0.0,0
C03132,2025-11-18,oily,sun_care,store,mobile,organic,0.374,296,0,0,0,0,0,0,7,25,0,0,85,-0.667,-1.0,0.0,0.0,0.361,0.036,0.114,0,0,0.0,0,4.5,3.55,0.0,1
C04480,2025-03-26,dry,fragrance,online,mobile,organic,0.231,30,0,0,0,0,0,0,9,41,1,0,159,-0.5,-1.0,0.0,0.0,0.36,0.105,0.187,0,0,0.0,0,4.4,4.89,0.0,1
C00749,2025-09-19,sensitive,makeup,store,desktop,tiktok,0.15,1151,1,9,10,2766179,3187218,318721,20,73,10,9,0,-0.091,-0.007,0.9,1.0,0.339,0.396,0.466,3,0,0.0,0,5.0,10.79,0.0,0
C03157,2025-05-25,dry,sun_care,social,mobile,google_ads,0.428,742,1,0,2,0,750968,375484,19,46,2,1,35,0.0,0.0,0.5,0.0,0.459,0.173,0.315,1,0,0.0,0,4.8,9.1,0.0,0
C03541,2025-04-11,dry,skincare,online,tablet,facebook,0.518,1054,1,4,4,527738,1182321,295580,15,69,11,6,0,0.667,0.026,0.545,0.667,0.493,0.431,0.507,3,0,0.0,0,4.6,8.73,0.0,0
C04069,2025-08-08,sensitive,makeup,store,mobile,google_ads,0.667,1049,1,1,2,227383,629192,314596,9,55,5,1,38,1.0,-0.567,0.2,1.0,0.493,0.508,0.513,1,0,0.0,0,4.8,5.55,0.0,0
C02598,2025-07-15,normal,skincare,online,mobile,organic,0.693,848,0,0,0,0,0,0,8,25,1,0,141,-0.667,0.0,0.0,0.0,0.585,0.199,0.218,0,0,0.0,0,4.5,4.01,0.0,1
C01573,2025-03-01,dry,skincare,online,mobile,google_ads,0.083,933,0,0,0,0,0,0,8,33,2,1,64,-0.5,0.0,0.5,0.0,0.13,0.517,0.411,0,0,0.0,0,4.6,4.31,0.0,1
C00810,2025-06-10,combination,skincare,online,mobile,email,0.046,1078,0,0,2,0,852276,426138,14,32,4,0,0,0.0,0.0,0.0,0.0,0.345,0.632,0.415,1,0,0.0,0,4.6,6.8,0.0,0
C01091,2025-07-24,combination,bodycare,store,mobile,organic,0.026,672,0,2,4,595260,1133094,283273,14,52,9,4,0,2.0,-0.177,0.444,0.5,0.239,0.489,0.374,1,0,0.0,0,4.2,7.7,0.0,0
C00098,2025-03-12,sensitive,skincare,online,mobile,google_ads,0.287,535,0,0,0,0,0,0,2,16,1,0,130,-0.5,0.0,0.0,0.0,0.407,0.259,0.095,1,0,0.0,0,4.1,1.34,0.0,1
C03590,2025-07-20,combination,sun_care,social,desktop,organic,0.125,815,0,0,3,0,942561,314187,12,41,3,0,18,0.0,-1.0,0.0,0.0,0.379,0.517,0.188,0,0,0.0,0,4.3,6.21,0.0,1
C01425,2025-10-14,combination,fragrance,social,mobile,facebook,0.558,428,0,0,0,0,0,0,5,27,0,0,119,0.0,-1.0,0.0,0.0,0.468,0.265,0.282,0,0,0.0,0,4.0,2.81,0.0,1
C02849,2025-03-14,normal,fragrance,social,desktop,tiktok,0.333,719,1,1,1,354668,643271,643271,10,29,4,1,64,-0.333,0.568,0.25,1.0,0.461,0.311,0.322,1,0,0.0,0,4.8,5.11,0.0,1
C02823,2025-08-27,normal,haircare,online,mobile,organic,0.34,1000,0,0,0,0,0,0,6,41,3,0,53,0.0,-1.0,0.0,0.0,0.387,0.298,0.212,1,0,0.0,0,4.2,3.81,0.0,0
C02911,2025-02-10,combination,sun_care,online,desktop,google_ads,0.146,1090,0,2,4,337609,1431684,357921,16,55,8,3,0,2.0,-0.143,0.375,0.667,0.308,0.524,0.477,2,0,0.0,0,4.5,8.53,0.0,0
C03450,2025-05-27,normal,makeup,social,mobile,tiktok,0.618,678,1,0,0,0,0,0,6,43,2,0,91,0.0,-1.0,0.0,0.0,0.395,0.186,0.347,1,0,0.0,0,5.0,3.81,0.0,0
C02470,2025-06-27,dry,fragrance,online,mobile,organic,0.644,740,1,0,0,0,0,0,11,41,0,0,114,0.0,0.0,0.0,0.0,0.522,0.132,0.262,1,0,0.0,0,3.6,5.63,0.0,0
C02143,2025-12-31,oily,makeup,online,mobile,organic,0.382,1113,0,0,0,0,0,0,13,61,0,0,92,-0.5,-1.0,0.0,0.0,0.435,0.504,0.411,1,0,0.0,0,3.8,7.03,0.0,0
C02427,2025-07-12,dry,fragrance,store,mobile,email,0.261,81,0,0,0,0,0,0,4,21,1,0,120,-0.5,0.0,0.0,0.0,0.395,0.127,0.078,0,0,0.0,0,4.6,2.29,0.0,0
C02497,2025-08-28,normal,sun_care,online,mobile,facebook,0.264,649,0,1,2,229067,633799,316899,10,39,5,1,27,0.0,2.779,0.2,1.0,0.299,0.425,0.369,1,1,0.5,0,3.2,5.47,0.3,0
C01626,2025-03-27,oily,skincare,online,mobile,facebook,0.515,773,0,0,2,0,958111,479055,7,23,2,1,24,0.0,-1.0,0.5,0.0,0.499,0.305,0.0,0,0,0.0,0,4.7,3.61,0.0,0
C01667,2025-09-04,oily,haircare,online,mobile,facebook,0.827,1004,1,2,2,491338,764750,382375,14,47,7,5,49,0.0,-0.254,0.714,0.4,0.68,0.203,0.481,1,0,0.0,0,4.4,7.43,0.0,0
C01611,2025-05-20,oily,fragrance,store,mobile,google_ads,0.318,901,1,3,4,3188674,4491312,1122828,17,63,16,7,0,-0.2,-0.05,0.438,0.429,0.414,0.177,0.408,2,0,0.0,0,5.0,9.65,0.0,0
