date,daily_revenue_order,daily_revenue_line,weekday,month,year,is_weekend,is_holiday_window,season_autumn,season_spring,season_summer,season_winter,daily_revenue_order_lag_1,daily_revenue_order_lag_7,daily_revenue_order_lag_14,daily_revenue_order_roll_mean_7,daily_revenue_order_roll_mean_28,daily_revenue_line_lag_1,daily_revenue_line_lag_7,daily_revenue_line_lag_14,daily_revenue_line_roll_mean_7,daily_revenue_line_roll_mean_28
2023-11-25,102731001.71000001,102731001.71000001,5,11,2023,1,0,True,False,False,False,62883649.83,83684832.57,115864295.27,71143430.32714286,74026780.0407143,62883649.83,83684832.57,115864295.27,71143430.32714286,74026780.04071428
2023-11-26,79756633.33,79756633.33,6,11,2023,1,0,True,False,False,False,102731001.71000001,89947756.46,111401172.79,73864311.63285714,75528999.88857143,102731001.71000001,89947756.46000001,111401172.79,73864311.63285714,75528999.88857143
2023-11-27,73755420.31,73755420.31,0,11,2023,0,0,True,False,False,False,79756633.33,62242315.47,98246075.15,72408436.89999999,75919382.24214286,79756633.33,62242315.47,98246075.15,72408436.9,75919382.24214286
2023-11-28,79068415.91,79068415.91,1,11,2023,0,0,True,False,False,False,73755420.31,63108737.2,83406869.3,74053166.16285715,77132093.63607143,73755420.31,63108737.2,83406869.3,74053166.16285715,77132093.63607143
2023-11-29,76054732.96,76054732.96,2,11,2023,0,0,True,False,False,False,79068415.91,64418271.02,48805718.64,76333120.26428571,78275457.33071427,79068415.91,64418271.02,48805718.64,76333120.26428571,78275457.3307143
2023-11-30,83341542.17,83341542.17,3,11,2023,0,0,True,False,False,False,76054732.96,71718449.74,63131324.36,77995471.97,79134862.10571429,76054732.96,71718449.74,63131324.36,77995471.97,79134862.10571429
2023-12-01,73425472.2,73425472.2,4,12,2023,0,0,False,False,False,True,83341542.17,62883649.83,65728718.9,79655913.74571429,80074853.55392858,83341542.17,62883649.83,65728718.9,79655913.74571429,80074853.55392858
2023-12-02,65238896.0,65238896.0,5,12,2023,1,0,False,False,False,True,73425472.2,102731001.71000001,83684832.57,81161888.37,79849891.50464286,73425472.2,102731001.71000001,83684832.57,81161888.37,79849891.50464286
2023-12-03,98406366.09,98406366.09,6,12,2023,1,0,False,False,False,True,65238896.0,79756633.33,89947756.46,75805873.26857142,79194929.4192857,65238896.0,79756633.33,89947756.46000001,75805873.26857142,79194929.4192857
2023-12-04,68782136.95,68782136.95,0,12,2023,0,0,False,False,False,True,98406366.09,73755420.31,62242315.47,78470120.80571428,79647741.70071428,98406366.09,73755420.31,62242315.47,78470120.80571428,79647741.70071428
2023-12-05,83846799.1,83846799.1,1,12,2023,0,0,False,False,False,True,68782136.95,79068415.91,63108737.2,77759651.75428571,80015652.72142859,68782136.95,79068415.91,63108737.2,77759651.75428571,80015652.72142859
2023-12-06,63791392.76,63791392.76,2,12,2023,0,0,False,False,False,True,83846799.1,76054732.96,64418271.02,78442277.92428572,80877975.80928572,83846799.1,76054732.96,64418271.02,78442277.92428572,80877975.80928572
2023-12-07,49203622.83,49203622.83,3,12,2023,0,0,False,False,False,True,63791392.76,83341542.17,71718449.74,76690372.18142858,79579148.56642856,63791392.76,83341542.17,71718449.74,76690372.18142858,79579148.56642857
2023-12-08,82994107.88,82994107.88,4,12,2023,0,0,False,False,False,True,49203622.83,73425472.2,62883649.83,71813526.56142858,78103238.15285715,49203622.83,73425472.2,62883649.83,71813526.56142858,78103238.15285715
2023-12-09,174222462.04,174222462.04,5,12,2023,1,1,False,False,False,True,82994107.88,65238896.0,102731001.71000001,73180474.51571429,77320883.10357143,82994107.88,65238896.0,102731001.71000001,73180474.51571429,77320883.10357143
2023-12-10,179111410.04,179111410.04,6,12,2023,1,1,False,False,False,True,174222462.04,98406366.09,79756633.33,88749555.37857142,79405103.34535715,174222462.04,98406366.09,79756633.33,88749555.37857142,79405103.34535715
2023-12-11,129159218.94,129159218.94,0,12,2023,0,1,False,False,False,True,179111410.04,68782136.95,73755420.31,100278847.37142856,81823326.10428572,179111410.04,68782136.95,73755420.31,100278847.37142856,81823326.10428572
2023-12-12,83394687.81,83394687.81,1,12,2023,0,1,False,False,False,True,129159218.94,83846799.1,79068415.91,108904144.79857142,82927366.95392857,129159218.94,83846799.1,79068415.91,108904144.79857142,82927366.95392857
2023-12-13,99881544.96000001,99881544.96,2,12,2023,0,1,False,False,False,True,83394687.81,63791392.76,76054732.96,108839557.47142856,82926931.90071428,83394687.81,63791392.76,76054732.96,108839557.47142856,82926931.9007143
2023-12-14,112023616.41,112023616.41,3,12,2023,0,1,False,False,False,True,99881544.96000001,49203622.83,83341542.17,113995293.5,84751068.55499999,99881544.96,49203622.83,83341542.17,113995293.5,84751068.55500002
2023-12-15,112377475.64,112377475.64,4,12,2023,0,1,False,False,False,True,112023616.41,82994107.88,73425472.2,122969578.29714285,86497221.84249999,112023616.41,82994107.88,73425472.2,122969578.29714285,86497221.8425
2023-12-16,114324688.88,114324688.88,5,12,2023,1,0,False,False,False,True,112377475.64,174222462.04,65238896.0,127167202.26285715,88163248.86892857,112377475.64,174222462.04,65238896.0,127167202.26285712,88163248.86892857
2023-12-17,80612231.9,80612231.9,6,12,2023,1,0,False,False,False,True,114324688.88,179111410.04,98406366.09,118610377.5257143,89257529.45142856,114324688.88,179111410.04,98406366.09,118610377.5257143,89257529.45142856
2023-12-18,74534721.51,74534721.51,0,12,2023,0,0,False,False,False,True,80612231.9,129159218.94,68782136.95,104539066.36285715,88924117.86,80612231.9,129159218.94,68782136.95,104539066.36285715,88924117.86
2023-12-19,73944917.6,73944917.6,1,12,2023,0,0,False,False,False,True,74534721.51,83394687.81,83846799.1,96735566.73,89363132.36142859,74534721.51,83394687.81,83846799.1,96735566.73,89363132.36142857
2023-12-20,78254842.42,78254842.42,2,12,2023,0,0,False,False,False,True,73944917.6,99881544.96000001,63791392.76,95385599.55714285,89750138.80428572,73944917.6,99881544.96,63791392.76,95385599.55714285,89750138.80428572
2023-12-21,116249326.3,116249326.3,3,12,2023,0,1,False,False,False,True,78254842.42,112023616.41,49203622.83,92296070.62285714,90244302.06857143,78254842.42,112023616.41,49203622.83,92296070.62285714,90244302.06857143
2023-12-22,135194358.10999998,135194358.11,4,12,2023,0,1,False,False,False,True,116249326.3,112377475.64,82994107.88,92899743.46428572,91834690.51714286,116249326.3,112377475.64,82994107.88,92899743.46428572,91834690.51714286
2023-12-23,153091324.83,153091324.83,5,12,2023,1,1,False,False,False,True,135194358.10999998,114324688.88,174222462.04,96159298.10285714,94417215.81285715,135194358.11,114324688.88,174222462.04,96159298.10285714,94417215.81285715
2023-12-24,154822723.32,154822723.32,6,12,2023,1,1,False,False,False,True,153091324.83,80612231.9,179111410.04,101697388.95285715,96215798.78142858,153091324.83,80612231.9,179111410.04,101697388.95285715,96215798.78142858
2023-12-25,122115315.8,122115315.8,0,12,2023,0,1,False,False,False,True,154822723.32,74534721.51,129159218.94,112298887.72714286,98896730.56678572,154822723.32,74534721.51,129159218.94,112298887.72714286,98896730.56678571
2023-12-26,146960583.83,146960583.83,1,12,2023,0,1,False,False,False,True,122115315.8,73944917.6,83394687.81,119096115.48285712,100623869.69142856,122115315.8,73944917.6,83394687.81,119096115.48285715,100623869.69142857
2023-12-27,154866386.16,154866386.16,2,12,2023,0,1,False,False,False,True,146960583.83,78254842.42,99881544.96000001,129526924.94428572,103048589.9742857,146960583.83,78254842.42,99881544.96,129526924.94428574,103048589.9742857
2023-12-28,151672629.75,151672629.75,3,12,2023,0,1,False,False,False,True,154866386.16,116249326.3,112023616.41,140471431.19285712,105863291.87428571,154866386.16,116249326.3,112023616.41,140471431.19285715,105863291.87428571
2023-12-29,89857128.31,89857128.31,4,12,2023,0,1,False,False,False,True,151672629.75,135194358.10999998,112377475.64,145531903.1142857,108303687.85928571,151672629.75,135194358.11,112377475.64,145531903.11428574,108303687.85928573
2023-12-30,106549171.66,106549171.66,5,12,2023,1,1,False,False,False,True,89857128.31,153091324.83,114324688.88,139055156.0,108890532.72035715,89857128.31,153091324.83,114324688.88,139055156.0,108890532.72035715
2023-12-31,146998670.47,146998670.47,6,12,2023,1,1,False,False,False,True,106549171.66,154822723.32,80612231.9,132406276.9757143,110365899.70821428,106549171.66,154822723.32,80612231.9,132406276.97571428,110365899.70821428
2024-01-01,42218625.94,42218625.94,0,1,2024,0,1,False,False,False,True,146998670.47,122115315.8,74534721.51,131288555.14,112101339.15035714,146998670.47,122115315.8,74534721.51,131288555.14,112101339.15035714
2024-01-02,38277037.25,38277037.25,1,1,2024,0,1,False,False,False,True,42218625.94,146960583.83,73944917.6,119874742.30285715,111152642.32857144,42218625.94,146960583.83,73944917.6,119874742.30285715,111152642.32857142
2024-01-03,41200117.12,41200117.12,2,1,2024,0,1,False,False,False,True,38277037.25,154866386.16,78254842.42,104348521.36285713,109525150.83392859,38277037.25,154866386.16,78254842.42,104348521.36285713,109525150.83392857
2024-01-04,28774153.2,28774153.2,3,1,2024,0,1,False,False,False,True,41200117.12,151672629.75,116249326.3,88110482.92857143,108718319.56107143,41200117.12,151672629.75,116249326.3,88110482.92857143,108718319.56107143
2024-01-05,23141887.44,23141887.44,4,1,2024,0,0,False,False,False,True,28774153.2,89857128.31,135194358.10999998,70553557.70714286,107988695.64571428,28774153.2,89857128.31,135194358.11,70553557.70714286,107988695.64571428
2024-01-06,29787145.74,29787145.74,5,1,2024,1,0,False,False,False,True,23141887.44,106549171.66,153091324.83,61022809.01142857,105851116.34428571,23141887.44,106549171.66,153091324.83,61022809.01142857,105851116.34428571
2024-01-07,29229823.51,29229823.51,6,1,2024,1,0,False,False,False,True,29787145.74,146998670.47,154822723.32,50056805.30857142,100692712.19071428,29787145.74,146998670.47,154822723.32,50056805.30857142,100692712.19071427
2024-01-08,31582114.47,31582114.47,0,1,2024,0,0,False,False,False,True,29229823.51,42218625.94,122115315.8,33232684.314285714,95339798.38607143,29229823.51,42218625.94,122115315.8,33232684.314285714,95339798.38607143
2024-01-09,19128775.49,19128775.49,1,1,2024,0,0,False,False,False,True,31582114.47,38277037.25,146960583.83,31713182.675714284,91854901.79785715,31582114.47,38277037.25,146960583.83,31713182.675714284,91854901.79785714
2024-01-10,23676946.24,23676946.24,2,1,2024,0,0,False,False,False,True,19128775.49,41200117.12,154866386.16,28977716.71,89559690.64357142,19128775.49,41200117.12,154866386.16,28977716.71,89559690.64357142
2024-01-11,15760730.32,15760730.32,3,1,2024,0,0,False,False,False,True,23676946.24,28774153.2,151672629.75,26474406.58428571,86838097.83214284,23676946.24,28774153.2,151672629.75,26474406.58428571,86838097.83214284
2024-01-12,20559549.63,20559549.63,4,1,2024,0,0,False,False,False,True,15760730.32,23141887.44,89857128.31,24615346.172857143,83400137.61464286,15760730.32,23141887.44,89857128.31,24615346.172857143,83400137.61464286
2024-01-13,39901833.59,39901833.59,5,1,2024,1,0,False,False,False,True,20559549.63,29787145.74,106549171.66,24246440.771428574,80120925.97142859,20559549.63,29787145.74,106549171.66,24246440.771428574,80120925.97142859
2024-01-14,38290561.53,38290561.53,6,1,2024,1,0,False,False,False,True,39901833.59,29229823.51,146998670.47,25691396.17857143,77462966.85392858,39901833.59,29229823.51,146998670.47,25691396.17857143,77462966.85392857
2024-01-15,20200535.12,20200535.12,0,1,2024,0,0,False,False,False,True,38290561.53,31582114.47,42218625.94,26985787.324285716,75951478.62642857,38290561.53,31582114.47,42218625.94,26985787.324285716,75951478.62642857
2024-01-16,23590764.6,23590764.6,1,1,2024,0,0,False,False,False,True,20200535.12,19128775.49,38277037.25,25359847.41714286,74010971.96964286,20200535.12,19128775.49,38277037.25,25359847.41714286,74010971.96964286
2024-01-17,24695672.73,24695672.73,2,1,2024,0,0,False,False,False,True,23590764.6,23676946.24,41200117.12,25997274.432857145,72212609.3625,23590764.6,23676946.24,41200117.12,25997274.432857145,72212609.3625
2024-01-18,11481025.64,11481025.64,3,1,2024,0,0,False,False,False,True,24695672.73,15760730.32,28774153.2,26142806.788571436,70299781.87357143,24695672.73,15760730.32,28774153.2,26142806.788571436,70299781.87357143
2024-01-19,31535814.72,31535814.72,4,1,2024,0,0,False,False,False,True,11481025.64,20559549.63,23141887.44,25531420.405714285,66558056.85000001,11481025.64,20559549.63,23141887.44,25531420.405714285,66558056.85
2024-01-20,31034340.14,31034340.14,5,1,2024,1,0,False,False,False,True,31535814.72,39901833.59,29787145.74,27099458.275714286,62855966.01464285,31535814.72,39901833.59,29787145.74,27099458.275714286,62855966.01464286
2024-01-21,26872899.94,26872899.94,6,1,2024,1,0,False,False,False,True,31034340.14,38290561.53,29229823.51,25832673.49714286,58496787.99,31034340.14,38290561.53,29229823.51,25832673.49714286,58496787.99
2024-01-22,17043897.75,17043897.75,0,1,2024,0,0,False,False,False,True,26872899.94,20200535.12,31582114.47,24201578.984285716,53927151.44071429,26872899.94,20200535.12,31582114.47,24201578.984285716,53927151.440714285
2024-01-23,27933964.42,27933964.42,1,1,2024,0,0,False,False,False,True,17043897.75,23590764.6,19128775.49,23750630.78857143,50174600.796071425,17043897.75,23590764.6,19128775.49,23750630.78857143,50174600.796071425
2024-01-24,17391786.1,17391786.1,2,1,2024,0,0,False,False,False,True,27933964.42,24695672.73,23676946.24,24371087.905714285,45923650.10285715,27933964.42,24695672.73,23676946.24,24371087.905714285,45923650.10285715
2024-01-25,34553847.43,34553847.43,3,1,2024,0,0,False,False,False,True,17391786.1,11481025.64,15760730.32,23327675.53,41013842.95785714,17391786.1,11481025.64,15760730.32,23327675.53,41013842.95785714
2024-01-26,21540600.9,21540600.9,4,1,2024,0,0,False,False,False,True,34553847.43,31535814.72,20559549.63,26623792.92857143,36831029.303571425,34553847.43,31535814.72,20559549.63,26623792.92857143,36831029.303571425
2024-01-27,37072040.63,37072040.63,5,1,2024,1,0,False,False,False,True,21540600.9,31034340.14,39901833.59,25195905.240000002,34391153.32464285,21540600.9,31034340.14,39901833.59,25195905.240000002,34391153.32464285
2024-01-28,35969515.43,35969515.43,6,1,2024,1,0,False,False,False,True,37072040.63,26872899.94,38290561.53,26058433.881428573,31909827.21642857,37072040.63,26872899.94,38290561.53,26058433.881428573,31909827.21642857
2024-01-29,39953921.21,39953921.21,0,1,2024,0,0,False,False,False,True,35969515.43,17043897.75,20200535.12,27357950.38,27944500.250714283,35969515.43,17043897.75,20200535.12,27357950.38,27944500.250714283
2024-01-30,25279110.29,25279110.29,1,1,2024,0,0,False,False,False,True,39953921.21,27933964.42,23590764.6,30630810.874285717,27863617.938928574,39953921.21,27933964.42,23590764.6,30630810.874285717,27863617.938928574
2024-01-31,24599719.57,24599719.57,2,1,2024,0,0,False,False,False,True,25279110.29,17391786.1,24695672.73,30251545.99857143,27399406.261785716,25279110.29,17391786.1,24695672.73,30251545.99857143,27399406.261785716
2024-02-01,28028418.84,28028418.84,3,2,2024,0,0,False,False,False,True,24599719.57,34553847.43,11481025.64,31281250.78,26806534.920714285,24599719.57,34553847.43,11481025.64,31281250.78,26806534.920714285
2024-02-02,31761797.77,31761797.77,4,2,2024,0,0,False,False,False,True,28028418.84,21540600.9,31535814.72,30349046.695714287,26779901.550714284,28028418.84,21540600.9,31535814.72,30349046.695714287,26779901.550714284
2024-02-03,52309829.02,52309829.019999996,5,2,2024,1,0,False,False,False,True,31761797.77,37072040.63,31034340.14,31809217.67714286,27087755.49107143,31761797.77,37072040.63,31034340.14,31809217.67714286,27087755.49107143
2024-02-04,27633569.74,27633569.74,6,2,2024,1,0,False,False,False,True,52309829.02,35969515.43,26872899.94,33986044.589999996,27892137.036785718,52309829.019999996,35969515.43,26872899.94,33986044.589999996,27892137.036785714
2024-02-05,32889804.53,32889804.53,0,2,2024,0,0,False,False,False,True,27633569.74,39953921.21,17043897.75,32795195.205714285,27835127.973571427,27633569.74,39953921.21,17043897.75,32795195.205714285,27835127.973571427
2024-02-06,31976037.02,31976037.02,1,2,2024,0,0,False,False,False,True,32889804.53,25279110.29,27933964.42,31786035.680000003,27881831.19,32889804.53,25279110.29,27933964.42,31786035.680000003,27881831.19
2024-02-07,28249931.53,28249931.53,2,2,2024,0,0,False,False,False,True,31976037.02,24599719.57,17391786.1,32742739.49857143,28340661.958928574,31976037.02,24599719.57,17391786.1,32742739.498571426,28340661.958928574
2024-02-08,18753543.43,18753543.43,3,2,2024,0,0,False,False,False,True,28249931.53,28028418.84,34553847.43,33264198.349999998,28503982.862142857,28249931.53,28028418.84,34553847.43,33264198.349999998,28503982.862142857
2024-02-09,27630657.13,27630657.13,4,2,2024,0,0,False,False,False,True,18753543.43,31761797.77,21540600.9,31939216.148571428,28610869.044642862,18753543.43,31761797.77,21540600.9,31939216.148571428,28610869.04464286
2024-02-10,52060038.39,52060038.39,5,2,2024,1,0,False,False,False,True,27630657.13,52309829.02,37072040.63,31349053.199999996,28863408.59821429,27630657.13,52309829.019999996,37072040.63,31349053.199999996,28863408.59821429
2024-02-11,57334279.230000004,57334279.23,6,2,2024,1,1,False,False,False,True,52060038.39,27633569.74,35969515.43,31313368.824285716,29297630.19821429,52060038.39,27633569.74,35969515.43,31313368.824285712,29297630.19821429
2024-02-12,39035053.97,39035053.97,0,2,2024,0,1,False,False,False,True,57334279.230000004,32889804.53,39953921.21,35556327.32285714,29977762.973214287,57334279.23,32889804.53,39953921.21,35556327.32285714,29977762.97321428
2024-02-13,34775164.25,34775164.25,1,2,2024,0,1,False,False,False,True,39035053.97,31976037.02,25279110.29,36434220.1,30650424.360714287,39035053.97,31976037.02,25279110.29,36434220.1,30650424.360714287
2024-02-14,45663654.87,45663654.87,2,2,2024,0,1,False,False,False,True,34775164.25,28249931.53,24599719.57,36834095.41857143,31049867.20535714,34775164.25,28249931.53,24599719.57,36834095.41857143,31049867.20535714
2024-02-15,30490403.39,30490403.39,3,2,2024,0,1,False,False,False,True,45663654.87,18753543.43,28028418.84,39321770.18142857,31798723.71035714,45663654.87,18753543.43,28028418.84,39321770.18142857,31798723.71035714
2024-02-16,36159451.04,36159451.04,4,2,2024,0,1,False,False,False,True,30490403.39,27630657.13,31761797.77,40998464.461428575,32477630.058571428,30490403.39,27630657.13,31761797.77,40998464.461428575,32477630.058571428
2024-02-17,42204604.72,42204604.72,5,2,2024,1,1,False,False,False,True,36159451.04,52060038.39,52309829.02,42216863.59142857,32642759.92714286,36159451.04,52060038.39,52309829.019999996,42216863.59142857,32642759.92714286
2024-02-18,44900945.83,44900945.83,6,2,2024,1,0,False,False,False,True,42204604.72,57334279.230000004,27633569.74,40808944.49571429,33041697.94785714,42204604.72,57334279.23,27633569.74,40808944.49571429,33041697.94785714
2024-02-19,27262449.88,27262449.88,0,2,2024,0,0,False,False,False,True,44900945.83,39035053.97,32889804.53,39032754.01,33685556.72964285,44900945.83,39035053.97,32889804.53,39032754.01,33685556.72964285
2024-02-20,29811972.15,29811972.150000002,1,2,2024,0,0,False,False,False,True,27262449.88,34775164.25,31976037.02,37350953.42571429,34050505.019999996,27262449.88,34775164.25,31976037.02,37350953.425714284,34050505.019999996
2024-02-21,25676110.580000002,25676110.580000002,2,2,2024,0,0,False,False,False,True,29811972.15,45663654.87,28249931.53,36641925.982857145,34117576.72464286,29811972.150000002,45663654.87,28249931.53,36641925.982857145,34117576.72464286
2024-02-22,20175024.32,20175024.32,3,2,2024,0,0,False,False,False,True,25676110.580000002,30490403.39,18753543.43,33786562.51285715,34413445.45607143,25676110.580000002,30490403.39,18753543.43,33786562.51285714,34413445.45607143
2024-02-23,38586468.47,38586468.47,4,2,2024,0,0,False,False,False,True,20175024.32,36159451.04,27630657.13,32312936.93142857,33899916.059285715,20175024.32,36159451.04,27630657.13,32312936.931428574,33899916.059285715
2024-02-24,44132692.44,44132692.44,5,2,2024,1,0,False,False,False,True,38586468.47,42204604.72,52060038.39,32659653.707142856,34508697.04392857,38586468.47,42204604.72,52060038.39,32659653.707142856,34508697.04392857
2024-02-25,37526750.64,37526750.64,6,2,2024,1,0,False,False,False,True,44132692.44,44900945.83,57334279.230000004,32935094.81,34760863.18,44132692.44,44900945.83,57334279.23,32935094.810000002,34760863.18
2024-02-26,30115152.63,30115152.63,0,2,2024,0,0,False,False,False,True,37526750.64,27262449.88,39035053.97,31881638.354285713,34816478.72321428,37526750.64,27262449.88,39035053.97,31881638.354285713,34816478.72321428
2024-02-27,32799224.05,32799224.05,1,2,2024,0,0,False,False,False,True,30115152.63,29811972.15,34775164.25,32289167.318571426,34465094.131071426,30115152.63,29811972.150000002,34775164.25,32289167.318571426,34465094.131071426
2024-02-28,38150222.410000004,38150222.410000004,2,2,2024,0,0,False,False,False,True,32799224.05,25676110.580000002,45663654.87,32715917.59,34733669.622499995,32799224.05,25676110.580000002,45663654.87,32715917.59,34733669.622499995
2024-02-29,33727255.57,33727255.57,3,2,2024,0,0,False,False,False,True,38150222.410000004,20175024.32,30490403.39,34497933.565714285,35217616.152499996,38150222.410000004,20175024.32,30490403.39,34497933.565714285,35217616.152499996
2024-03-01,29444150.32,29444150.32,4,3,2024,0,0,False,True,False,False,33727255.57,38586468.47,36159451.04,36433966.601428576,35421146.03571428,33727255.57,38586468.47,36159451.04,36433966.60142857,35421146.03571428
2024-03-02,35544183.89,35544183.89,5,3,2024,1,0,False,True,False,False,29444150.32,44132692.44,42204604.72,35127921.15142857,35338372.9125,29444150.32,44132692.44,42204604.72,35127921.15142857,35338372.9125
2024-03-03,36628667.63,36628667.63,6,3,2024,1,0,False,True,False,False,35544183.89,37526750.64,44900945.83,33900991.35857143,34739599.87214286,35544183.89,37526750.64,44900945.83,33900991.35857143,34739599.87214286
2024-03-04,32173823.71,32173823.71,0,3,2024,0,0,False,True,False,False,36628667.63,30115152.63,27262449.88,33772693.78571428,35060853.36821429,36628667.63,30115152.63,27262449.88,33772693.78571428,35060853.36821429
2024-03-05,39508972.41,39508972.41,1,3,2024,0,1,False,True,False,False,32173823.71,32799224.05,29811972.15,34066789.654285714,35035282.62464286,32173823.71,32799224.05,29811972.150000002,34066789.654285714,35035282.62464286
2024-03-06,37514551.76,37514551.76,2,3,2024,0,1,False,True,False,False,39508972.41,38150222.410000004,25676110.580000002,35025325.13428572,35304316.03142857,39508972.41,38150222.410000004,25676110.580000002,35025325.13428571,35304316.03142857
2024-03-07,40763466.63,40763466.63,3,3,2024,0,1,False,True,False,False,37514551.76,33727255.57,20175024.32,34934515.04142857,35635195.32535715,37514551.76,33727255.57,20175024.32,34934515.04142857,35635195.32535715
2024-03-08,57931770.78,57931770.78,4,3,2024,0,1,False,True,False,False,40763466.63,29444150.32,38586468.47,35939688.05,36421264.01107143,40763466.63,29444150.32,38586468.47,35939688.050000004,36421264.01107143
2024-03-09,70206494.54,70206494.54,5,3,2024,1,1,False,True,False,False,57931770.78,35544183.89,44132692.44,40009348.11571429,37503446.64142857,57931770.78,35544183.89,44132692.44,40009348.11571429,37503446.64142857
2024-03-10,51197784.83,51197784.83,6,3,2024,1,1,False,True,False,False,70206494.54,36628667.63,37526750.64,44961106.78000001,38151534.36107143,70206494.54,36628667.63,37526750.64,44961106.78000001,38151534.36107142
2024-03-11,52647856.54,52647856.54,0,3,2024,0,1,False,True,False,False,51197784.83,32173823.71,30115152.63,47042409.23714286,37932373.84678571,51197784.83,32173823.71,30115152.63,47042409.23714286,37932373.84678572
2024-03-12,24777358.37,24777358.37,1,3,2024,0,0,False,True,False,False,52647856.54,39508972.41,32799224.05,49967271.07,38418545.367142856,52647856.54,39508972.41,32799224.05,49967271.07,38418545.367142856
2024-03-13,31125051.25,31125051.25,2,3,2024,0,0,False,True,False,False,24777358.37,37514551.76,38150222.410000004,47862754.77857143,38061480.87142857,24777358.37,37514551.76,38150222.410000004,47862754.77857143,38061480.87142857
2024-03-14,34288771.46,34288771.46,3,3,2024,0,0,False,True,False,False,31125051.25,40763466.63,33727255.57,46949968.99142857,37542245.02785715,31125051.25,40763466.63,33727255.57,46949968.99142857,37542245.02785714
2024-03-15,30295167.79,30295167.79,4,3,2024,0,0,False,True,False,False,34288771.46,57931770.78,29444150.32,46025012.53857143,37677901.030357145,34288771.46,57931770.78,29444150.32,46025012.53857143,37677901.030357145
2024-03-16,38050663.04,38050663.04,5,3,2024,1,0,False,True,False,False,30295167.79,70206494.54,35544183.89,42076926.397142865,37468462.342857145,30295167.79,70206494.54,35544183.89,42076926.39714285,37468462.34285714
2024-03-17,39536537.769999996,39536537.77,6,3,2024,1,0,False,True,False,False,38050663.04,51197784.83,36628667.63,37483236.18285714,37320107.28285714,38050663.04,51197784.83,36628667.63,37483236.18285714,37320107.28285714
2024-03-18,35720624.74,35720624.74,0,3,2024,0,0,False,True,False,False,39536537.769999996,52647856.54,32173823.71,35817343.745714284,37128521.28071429,39536537.77,52647856.54,32173823.71,35817343.745714284,37128521.28071429
2024-03-19,35849490.99,35849490.99,1,3,2024,0,0,False,True,False,False,35720624.74,24777358.37,39508972.41,33399167.77428571,37430598.95428572,35720624.74,24777358.37,39508972.41,33399167.774285715,37430598.95428572
2024-03-20,26152385.32,26152385.32,2,3,2024,0,0,False,True,False,False,35849490.99,31125051.25,37514551.76,34980901.00571428,37646224.62714286,35849490.99,31125051.25,37514551.76,34980901.00571428,37646224.62714286
2024-03-21,30737246.42,30737246.42,3,3,2024,0,0,False,True,False,False,26152385.32,34288771.46,40763466.63,34270520.15857143,37663234.43928572,26152385.32,34288771.46,40763466.63,34270520.15857143,37663234.43928571
2024-03-22,24928513.46,24928513.46,4,3,2024,0,0,False,True,False,False,30737246.42,30295167.79,57931770.78,33763159.43857143,38040456.657142855,30737246.42,30295167.79,57931770.78,33763159.43857143,38040456.65714286
2024-03-23,40621574.26,40621574.26,5,3,2024,1,0,False,True,False,False,24928513.46,38050663.04,70206494.54,32996494.534285717,37552672.54964286,24928513.46,38050663.04,70206494.54,32996494.534285717,37552672.54964285
2024-03-24,38799145.47,38799145.47,6,3,2024,1,0,False,True,False,False,40621574.26,39536537.769999996,51197784.83,33363767.56571429,37427275.47178572,40621574.26,39536537.77,51197784.83,33363767.56571429,37427275.47178572
2024-03-25,40849930.64,40849930.64,0,3,2024,0,0,False,True,False,False,38799145.47,35720624.74,52647856.54,33258425.808571428,37472718.144285716,38799145.47,35720624.74,52647856.54,33258425.808571428,37472718.144285716
2024-03-26,37547292.94,37547292.94,1,3,2024,0,0,False,True,False,False,40849930.64,35849490.99,24777358.37,33991183.794285715,37856103.073214285,40849930.64,35849490.99,24777358.37,33991183.794285715,37856103.073214285
2024-03-27,25860470.42,25860470.42,2,3,2024,0,0,False,True,False,False,37547292.94,26152385.32,31125051.25,34233726.93,38025676.96214286,37547292.94,26152385.32,31125051.25,34233726.93,38025676.96214286
2024-03-28,30427209.06,30427209.06,3,3,2024,0,0,False,True,False,False,25860470.42,30737246.42,34288771.46,34192024.80142857,37586757.24821428,25860470.42,30737246.42,34288771.46,34192024.80142857,37586757.24821428
2024-03-29,41966620.38,41966620.38,4,3,2024,0,0,False,True,False,False,30427209.06,24928513.46,30295167.79,34147733.75,37468898.44428571,30427209.06,24928513.46,30295167.79,34147733.75,37468898.44428571
2024-03-30,47599850.6,47599850.6,5,3,2024,1,0,False,True,False,False,41966620.38,40621574.26,38050663.04,36581749.02428572,37916129.51785714,41966620.38,40621574.26,38050663.04,36581749.02428571,37916129.51785714
2024-03-31,53570619.36,53570619.36,6,3,2024,1,0,False,True,False,False,47599850.6,38799145.47,39536537.769999996,37578645.644285716,38346689.043214284,47599850.6,38799145.47,39536537.77,37578645.644285716,38346689.043214284
2024-04-01,23350697.81,23350697.81,0,4,2024,0,0,False,True,False,False,53570619.36,40849930.64,35720624.74,39688856.199999996,38951758.747857146,53570619.36,40849930.64,35720624.74,39688856.199999996,38951758.747857146
